c_id,u_id,b_id,created_at
8786,2929,315,1979-01-22
8787,2929,10596,1999-05-06
8788,2930,3361,1982-05-31
8789,2930,52,1973-04-29
8790,2930,4489,2010-05-08
8791,2931,6646,2016-05-04
8792,2931,1170,1995-08-19
8793,2931,4262,1982-08-18
8794,2932,608,1991-03-05
8795,2932,3711,2004-02-27
8796,2932,7554,1973-10-16
8797,2933,8369,1997-02-20
8798,2933,1543,1992-11-22
8799,2933,3957,2008-12-28
8800,2934,10918,2016-07-10
8801,2934,1352,1983-01-20
8802,2934,3255,1974-12-22
8803,2935,6015,2010-09-19
8804,2935,7028,2008-10-20
8805,2935,10465,1987-07-07
8806,2936,9482,1980-02-12
8807,2936,6865,2011-12-23
8808,2936,1638,1983-07-17
8809,2937,10145,2014-04-18
8810,2937,10912,2017-12-23
8811,2937,339,1986-07-13
8812,2938,6233,1982-03-06
8813,2938,5932,2008-09-01
8814,2938,2684,2014-03-11
8815,2939,4030,1983-04-10
8816,2939,7491,1972-01-27
8817,2939,4499,1975-03-18
8818,2940,3576,1989-01-03
8819,2940,7742,2020-07-25
8820,2940,5379,1992-10-06
8821,2941,10033,1998-05-16
8822,2941,509,2006-10-20
8823,2941,11665,2020-04-12
8824,2942,11484,1989-06-17
8825,2942,10499,1982-05-12
8826,2942,6911,1977-08-30
8827,2943,4673,2015-01-23
8828,2943,6330,2020-05-25
8829,2943,5478,2009-10-30
8830,2944,7657,2013-07-25
8831,2944,7838,1992-10-29
8832,2944,2150,1983-06-20
8833,2945,11674,2004-05-30
8834,2945,78,1974-11-20
8835,2945,3071,2016-02-04
8836,2946,698,1995-02-04
8837,2946,15,2006-01-04
8838,2946,3736,2001-10-16
8839,2947,4306,2010-12-30
8840,2947,7666,1982-12-11
8841,2947,581,2016-02-28
8842,2948,717,2018-05-23
8843,2948,2659,1985-12-14
8844,2948,2298,2009-08-01
8845,2949,4766,2010-09-13
8846,2949,5303,2013-12-27
8847,2949,4823,1995-03-19
8848,2950,2136,1994-07-03
8849,2950,1655,2009-12-27
8850,2950,7286,2018-12-21
8851,2951,10221,1973-02-17
8852,2951,4123,2012-03-13
8853,2951,10758,1986-09-12
8854,2952,9354,2020-09-09
8855,2952,7025,1985-08-02
8856,2952,9462,1992-05-14
8857,2953,2638,1984-06-24
8858,2953,4303,2011-07-12
8859,2953,438,2011-02-04
8860,2954,5783,1996-05-03
8861,2954,7050,2020-06-22
8862,2954,508,2012-02-23
8863,2955,8030,1973-01-09
8864,2955,7194,2006-02-16
8865,2955,26,2012-10-07
8866,2956,9675,2015-05-22
8867,2956,9832,1987-05-20
8868,2956,2062,1980-11-13
8869,2957,974,1991-10-06
8870,2957,555,1972-01-12
8871,2957,4305,2015-06-03
8872,2958,6769,1973-11-12
8873,2958,7064,1997-11-06
8874,2958,3836,2008-04-27
8875,2959,10404,2003-07-03
8876,2959,11481,2012-02-24
8877,2959,9476,1980-10-18
8878,2960,9898,1972-03-17
8879,2960,9587,1986-04-23
8880,2960,11506,1986-07-29
8881,2961,11239,1974-08-25
8882,2961,11443,2017-07-13
8883,2961,8825,1995-03-10
8884,2962,2814,2013-12-27
8885,2962,6695,2019-03-31
8886,2962,8720,1996-01-30
8887,2963,10294,2006-09-10
8888,2963,6922,2014-11-22
8889,2963,7297,1974-01-11
8890,2964,4623,2016-10-15
8891,2964,10347,1979-05-07
8892,2964,6966,1973-04-03
8893,2965,6359,1991-07-22
8894,2965,7899,1984-11-08
8895,2965,9424,1975-03-01
8896,2966,5115,2016-09-22
8897,2966,6199,1998-07-27
8898,2966,7664,2013-02-19
8899,2967,3829,2014-08-28
8900,2967,9171,1999-07-07
8901,2967,9421,1991-09-25
8902,2968,11492,1999-11-24
8903,2968,58,1974-06-06
8904,2968,4149,1970-12-26
8905,2969,6045,1983-05-26
8906,2969,9032,2012-03-08
8907,2969,9914,1992-01-05
8908,2970,5677,2006-02-15
8909,2970,1548,2016-04-23
8910,2970,3807,1982-12-25
8911,2971,462,1998-01-03
8912,2971,10894,2017-07-01
8913,2971,10191,1972-01-06
8914,2972,6464,1977-01-12
8915,2972,7708,1976-02-06
8916,2972,6461,1979-01-01
8917,2973,10878,2015-03-15
8918,2973,11422,1979-10-04
8919,2973,7031,2003-11-29
8920,2974,5373,1986-01-24
8921,2974,9261,2003-09-08
8922,2974,10097,1972-03-19
8923,2975,8715,2017-12-06
8924,2975,10145,2007-01-26
8925,2975,10071,1977-05-27
8926,2976,9081,1978-04-25
8927,2976,600,1981-02-24
8928,2976,4194,1975-08-01
8929,2977,7163,1979-05-17
8930,2977,8772,2009-08-03
8931,2977,4406,1990-08-24
8932,2978,6728,1996-12-08
8933,2978,9385,1980-07-27
8934,2978,2,1978-11-28
8935,2979,6688,1987-05-29
8936,2979,2210,2003-07-11
8937,2979,8318,1995-06-08
8938,2980,2674,1979-12-09
8939,2980,7385,1970-08-20
8940,2980,3353,1982-04-29
8941,2981,6465,1977-08-01
8942,2981,671,2015-03-25
8943,2981,9300,1986-04-26
8944,2982,2730,2012-03-02
8945,2982,8728,2012-06-10
8946,2982,36,1985-02-27
8947,2983,2259,1988-03-09
8948,2983,3470,1998-11-20
8949,2983,2558,1982-01-08
8950,2984,10028,2018-10-16
8951,2984,10553,1996-09-08
8952,2984,1591,2015-01-19
8953,2985,11624,2011-09-16
8954,2985,10268,2000-07-23
8955,2985,9310,1987-04-20
8956,2986,4359,2009-07-19
8957,2986,3301,1979-10-21
8958,2986,5921,2008-09-25
8959,2987,2740,2013-05-12
8960,2987,2311,1988-03-02
8961,2987,4340,2008-09-10
8962,2988,3186,1980-07-12
8963,2988,6657,1990-10-31
8964,2988,11050,1990-02-21
8965,2989,1550,1979-02-15
8966,2989,274,2004-11-18
8967,2989,875,1972-05-27
8968,2990,7986,2014-10-10
8969,2990,7473,2000-10-30
8970,2990,4724,2007-09-07
8971,2991,7146,1991-02-04
8972,2991,1868,2015-02-17
8973,2991,9814,2013-09-28
8974,2992,10421,2018-03-25
8975,2992,508,1971-02-21
8976,2992,347,2019-05-07
8977,2993,9060,1977-09-18
8978,2993,1039,2005-11-15
8979,2993,6117,1988-11-08
8980,2994,6386,1991-03-20
8981,2994,5982,1977-01-09
8982,2994,1692,2007-05-31
8983,2995,6793,1995-04-10
8984,2995,1287,1978-06-13
8985,2995,2397,1970-10-29
8986,2996,8114,2021-03-18
8987,2996,7743,2006-04-20
8988,2996,7555,1992-02-02
8989,2997,10380,1986-08-23
8990,2997,2718,1984-08-17
8991,2997,9917,2001-02-23
8992,2998,5452,1989-07-11
8993,2998,11559,2007-07-08
8994,2998,3732,2016-09-10
8995,2999,240,2000-03-14
8996,2999,4623,1999-09-05
8997,2999,445,1990-03-31
8998,3000,2457,1975-05-21
8999,3000,2859,1989-12-05
9000,3000,2888,1999-10-24
9001,3001,2364,2019-05-24
9002,3001,10184,2014-12-26
9003,3001,9215,2000-12-13
9004,3002,9765,1973-08-27
9005,3002,8454,1995-04-09
9006,3002,9749,2005-11-11
9007,3003,5333,1981-07-15
9008,3003,9471,1999-02-20
9009,3003,3138,1987-01-29
9010,3004,10093,1974-07-16
9011,3004,10595,1988-08-26
9012,3004,11781,1987-10-16
9013,3005,4384,1997-11-06
9014,3005,389,2002-08-30
9015,3005,6489,1994-10-16
9016,3006,1547,2006-12-15
9017,3006,11490,2013-05-26
9018,3006,1172,2009-04-11
9019,3007,9007,2004-08-15
9020,3007,6639,2006-02-09
9021,3007,2917,2008-09-23
9022,3008,3536,1984-10-05
9023,3008,1453,1974-10-20
9024,3008,6660,1991-08-10
9025,3009,26,2015-05-11
9026,3009,1635,1977-07-14
9027,3009,7188,2001-10-26
9028,3010,2835,2011-02-26
9029,3010,2377,1979-09-18
9030,3010,10722,2013-01-23
9031,3011,5471,1985-09-20
9032,3011,8557,2015-08-22
9033,3011,9617,2007-04-29
9034,3012,296,1977-07-21
9035,3012,7236,1988-11-21
9036,3012,11875,1970-07-18
9037,3013,5270,2010-06-22
9038,3013,9650,1977-08-07
9039,3013,7822,2005-12-09
9040,3014,3873,1996-04-25
9041,3014,2319,2004-01-06
9042,3014,3033,2004-06-13
9043,3015,5297,1999-03-03
9044,3015,9787,2020-12-21
9045,3015,4802,1992-08-17
9046,3016,2319,2016-05-10
9047,3016,5484,2006-10-26
9048,3016,8060,1996-01-06
9049,3017,7766,2000-05-29
9050,3017,11723,1994-01-05
9051,3017,10223,1995-12-05
9052,3018,4492,1985-05-25
9053,3018,7141,2005-07-01
9054,3018,6318,1987-05-13
9055,3019,9708,1975-08-01
9056,3019,383,2008-07-03
9057,3019,1218,1974-05-28
9058,3020,9761,1989-10-02
9059,3020,10330,2004-12-26
9060,3020,4182,1974-09-02
9061,3021,5147,1989-04-22
9062,3021,460,1998-02-16
9063,3021,2200,2008-07-12
9064,3022,4999,1982-05-04
9065,3022,9899,1985-11-10
9066,3022,7126,1974-08-28
9067,3023,5134,1971-01-19
9068,3023,6474,1985-01-08
9069,3023,3003,2015-05-30
9070,3024,5307,1974-09-03
9071,3024,7787,1976-12-27
9072,3024,2605,2006-10-09
9073,3025,6054,1988-06-04
9074,3025,2615,2001-10-31
9075,3025,10798,2020-10-14
9076,3026,5189,1997-01-03
9077,3026,3208,2015-10-07
9078,3026,4158,1977-07-29
9079,3027,1750,2016-06-29
9080,3027,2387,1983-03-13
9081,3027,575,2016-02-29
9082,3028,7112,2019-06-01
9083,3028,2732,2007-05-10
9084,3028,1153,1979-07-24
9085,3029,1526,2013-02-16
9086,3029,2416,1988-08-30
9087,3029,7297,2014-07-07
9088,3030,7511,1979-06-28
9089,3030,6467,1988-11-02
9090,3030,11130,1993-10-30
9091,3031,210,1999-09-02
9092,3031,560,1970-01-27
9093,3031,9735,1971-01-24
9094,3032,11356,1975-12-19
9095,3032,4645,1970-08-09
9096,3032,9502,1989-03-04
9097,3033,8637,1990-01-03
9098,3033,75,1992-04-01
9099,3033,4123,2008-12-04
9100,3034,772,2008-02-29
9101,3034,2509,1994-03-19
9102,3034,5532,1972-11-26
9103,3035,2422,2000-06-29
9104,3035,10210,1987-05-11
9105,3035,9,2000-10-11
9106,3036,4391,2010-04-10
9107,3036,6203,1995-03-05
9108,3036,3841,2019-06-29
9109,3037,11195,1989-12-18
9110,3037,11840,2004-02-28
9111,3037,4116,2019-05-18
9112,3038,4759,1984-09-14
9113,3038,11212,1988-06-25
9114,3038,6027,1993-11-11
9115,3039,1283,2014-08-08
9116,3039,4386,1973-08-25
9117,3039,1145,2004-03-27
9118,3040,9217,1978-01-10
9119,3040,11482,1979-09-06
9120,3040,742,1995-10-03
9121,3041,7128,2017-03-18
9122,3041,1719,2005-09-12
9123,3041,4511,2004-07-18
9124,3042,3556,2006-05-14
9125,3042,10011,1982-09-07
9126,3042,8142,1979-09-19
9127,3043,8494,1981-10-02
9128,3043,3283,2001-06-02
9129,3043,1603,1971-06-28
9130,3044,6484,1998-08-19
9131,3044,1546,1996-04-29
9132,3044,463,1982-12-08
9133,3045,2015,1997-06-17
9134,3045,1692,1991-01-02
9135,3045,1227,1980-01-04
9136,3046,703,1987-12-18
9137,3046,11741,1986-03-25
9138,3046,5051,2020-11-05
9139,3047,2569,1998-02-13
9140,3047,6218,1976-07-24
9141,3047,4977,2006-09-17
9142,3048,5499,2002-01-06
9143,3048,3476,1985-07-10
9144,3048,8420,1990-07-09
9145,3049,5850,1980-11-05
9146,3049,7937,2007-04-18
9147,3049,2660,2018-12-03
9148,3050,6251,1982-01-08
9149,3050,4896,1997-03-11
9150,3050,5911,2012-02-21
9151,3051,223,2004-02-23
9152,3051,4962,2012-04-21
9153,3051,5212,1992-07-11
9154,3052,6604,1978-01-31
9155,3052,6302,2010-02-17
9156,3052,567,2009-11-12
9157,3053,9666,2000-04-21
9158,3053,11783,2001-05-22
9159,3053,10545,2015-08-21
9160,3054,9741,1972-12-16
9161,3054,6912,2015-01-04
9162,3054,11276,1985-11-27
9163,3055,6392,1985-05-26
9164,3055,3495,2010-08-06
9165,3055,9713,2013-08-06
9166,3056,4158,1978-06-13
9167,3056,864,1999-09-28
9168,3056,6583,2001-03-16
9169,3057,1848,1979-06-14
9170,3057,411,1997-01-09
9171,3057,5400,2008-04-18
9172,3058,3191,1976-12-22
9173,3058,2336,2005-08-02
9174,3058,7607,1995-01-11
9175,3059,1628,2001-01-30
9176,3059,1339,1982-10-19
9177,3059,8608,1973-04-28
9178,3060,8398,2016-09-28
9179,3060,5624,1976-02-16
9180,3060,11172,1981-11-15
9181,3061,2298,1996-02-24
9182,3061,3740,2014-10-22
9183,3061,5248,1983-04-20
9184,3062,4576,1994-12-01
9185,3062,5702,1999-03-13
9186,3062,11880,2005-04-26
9187,3063,11268,2016-05-10
9188,3063,652,1987-07-30
9189,3063,1481,2019-11-25
9190,3064,10308,1983-06-19
9191,3064,4643,1983-06-14
9192,3064,3591,2004-11-30
9193,3065,8093,1987-10-19
9194,3065,11938,1974-10-15
9195,3065,6822,1980-11-07
9196,3066,8491,1986-05-09
9197,3066,659,2011-07-01
9198,3066,11819,1986-08-23
9199,3067,11313,1989-03-06
9200,3067,2345,2021-03-09
9201,3067,9483,1977-03-12
9202,3068,3522,1980-12-01
9203,3068,4731,1996-05-10
9204,3068,1479,1985-09-24
9205,3069,1135,1974-12-05
9206,3069,9137,2005-05-03
9207,3069,8664,2003-07-13
9208,3070,3584,1985-12-12
9209,3070,9388,1982-12-24
9210,3070,333,1988-03-19
9211,3071,7324,1999-12-01
9212,3071,3856,2017-05-27
9213,3071,1785,1996-01-24
9214,3072,7669,2008-01-09
9215,3072,6789,1974-05-03
9216,3072,4007,2020-03-07
9217,3073,4450,1971-02-04
9218,3073,8053,1987-07-27
9219,3073,4068,1972-11-15
9220,3074,7362,1977-10-12
9221,3074,8394,2004-07-08
9222,3074,10800,1976-10-02
9223,3075,6882,1994-02-21
9224,3075,4758,2001-07-02
9225,3075,8175,2005-11-12
9226,3076,8799,1992-06-23
9227,3076,868,1999-11-28
9228,3076,1589,1994-10-10
9229,3077,10364,1995-12-22
9230,3077,7640,1988-03-05
9231,3077,3561,2010-08-31
9232,3078,10570,1999-11-13
9233,3078,927,1977-11-01
9234,3078,7744,1976-07-02
9235,3079,10779,1998-04-18
9236,3079,3225,1972-04-28
9237,3079,7995,1987-08-14
9238,3080,8269,1981-05-25
9239,3080,10027,1981-10-13
9240,3080,3954,1984-07-26
9241,3081,6862,1988-07-31
9242,3081,7799,1972-10-09
9243,3081,2964,1982-05-18
9244,3082,6496,1985-03-31
9245,3082,5652,1989-05-09
9246,3082,5946,1998-12-14
9247,3083,2462,1977-10-12
9248,3083,11770,2012-05-07
9249,3083,436,1989-03-18
9250,3084,6542,1985-12-02
9251,3084,11490,1992-03-21
9252,3084,6138,1975-07-04
9253,3085,4525,2004-10-10
9254,3085,5115,1981-03-31
9255,3085,4981,1997-08-04
9256,3086,10560,1988-08-18
9257,3086,2856,1971-02-05
9258,3086,11037,1974-01-31
9259,3087,8600,1977-01-06
9260,3087,11721,2012-01-13
9261,3087,5438,1984-03-03
9262,3088,11786,2011-12-01
9263,3088,2129,2018-11-20
9264,3088,11134,1996-04-04
9265,3089,4854,2018-06-03
9266,3089,6989,1978-09-28
9267,3089,6302,1974-09-26
9268,3090,11993,1993-03-30
9269,3090,2606,2014-08-31
9270,3090,1073,2000-08-08
9271,3091,7152,2000-01-21
9272,3091,884,1994-02-18
9273,3091,8189,1983-03-15
9274,3092,11704,1994-05-10
9275,3092,6073,2014-01-26
9276,3092,2101,2000-10-07
9277,3093,8156,1990-04-26
9278,3093,2540,2011-11-16
9279,3093,9041,1998-03-18
9280,3094,7414,2012-03-30
9281,3094,1612,1987-10-29
9282,3094,4186,2016-01-29
9283,3095,10547,1989-12-09
9284,3095,5071,2009-11-29
9285,3095,7933,2009-01-08
9286,3096,2912,1999-03-13
9287,3096,4748,2021-01-10
9288,3096,10449,2004-05-16
9289,3097,10559,2013-08-14
9290,3097,6233,1973-03-06
9291,3097,6499,1982-03-27
9292,3098,11944,2001-01-18
9293,3098,3192,2009-10-13
9294,3098,6202,2017-01-25
9295,3099,5271,1998-04-24
9296,3099,10324,1977-03-22
9297,3099,9495,1975-09-28
9298,3100,6709,1993-07-08
9299,3100,9898,2014-10-13
9300,3100,871,2019-06-07
9301,3101,9504,1995-09-30
9302,3101,5457,1981-09-26
9303,3101,8177,2004-10-27
9304,3102,7187,2001-11-30
9305,3102,5885,2018-01-18
9306,3102,2448,1977-05-02
9307,3103,7424,1972-05-22
9308,3103,2456,1978-03-09
9309,3103,7954,1981-10-29
9310,3104,6453,2000-07-05
9311,3104,7299,1999-06-24
9312,3104,3581,1993-05-27
9313,3105,585,1972-01-12
9314,3105,1368,1992-02-26
9315,3105,764,1988-06-27
9316,3106,11317,1993-10-14
9317,3106,10382,2016-08-05
9318,3106,9163,2006-12-22
9319,3107,10433,1982-03-26
9320,3107,5469,1989-10-26
9321,3107,2092,2014-11-08
9322,3108,1920,2018-08-08
9323,3108,11479,2012-03-07
9324,3108,3649,1992-07-18
9325,3109,7645,1996-02-07
9326,3109,1151,2018-06-07
9327,3109,1550,2010-09-28
9328,3110,7652,2007-03-10
9329,3110,1327,2000-11-21
9330,3110,3152,2008-08-26
9331,3111,496,1973-07-18
9332,3111,1195,2019-01-13
9333,3111,7246,2013-07-26
9334,3112,8115,1976-08-23
9335,3112,11830,2012-04-30
9336,3112,8766,2010-05-01
9337,3113,8726,1971-08-26
9338,3113,8901,2004-10-19
9339,3113,3470,2004-01-25
9340,3114,3155,1988-12-21
9341,3114,3469,2016-02-25
9342,3114,10044,1976-02-04
9343,3115,8583,2011-07-14
9344,3115,5935,1990-06-14
9345,3115,11314,1989-03-26
9346,3116,1049,1970-05-11
9347,3116,11653,2006-05-01
9348,3116,10344,1978-10-01
9349,3117,10377,2001-04-25
9350,3117,7102,1994-12-20
9351,3117,4360,1980-08-14
9352,3118,3972,1987-03-13
9353,3118,4030,1999-07-02
9354,3118,2083,2004-06-23
9355,3119,5699,1997-12-10
9356,3119,5481,1990-07-07
9357,3119,10966,1972-02-29
9358,3120,9960,1987-09-29
9359,3120,9574,2020-07-19
9360,3120,5751,2014-05-25
9361,3121,4330,2017-08-18
9362,3121,7645,1998-05-12
9363,3121,7239,1990-10-09
9364,3122,4703,1975-01-26
9365,3122,6689,2012-12-30
9366,3122,2474,1977-04-08
9367,3123,4266,1992-06-28
9368,3123,3275,1979-04-10
9369,3123,2454,2016-12-01
9370,3124,9138,2020-03-23
9371,3124,8769,2009-06-30
9372,3124,2597,2003-10-17
9373,3125,867,2004-10-05
9374,3125,1037,1983-06-05
9375,3125,7574,1984-07-11
9376,3126,10855,2021-01-07
9377,3126,5026,2013-07-09
9378,3126,10523,1987-10-17
9379,3127,8849,2017-06-12
9380,3127,7763,1974-02-13
9381,3127,9482,1989-07-29
9382,3128,4245,1982-01-03
9383,3128,5165,1993-08-02
9384,3128,141,1993-07-06
9385,3129,798,2014-12-20
9386,3129,7993,1998-01-03
9387,3129,1344,1982-01-20
9388,3130,7723,1993-04-23
9389,3130,1738,1976-02-03
9390,3130,731,2013-06-04
9391,3131,2039,1991-06-10
9392,3131,5089,2008-03-20
9393,3131,11124,1999-09-17
9394,3132,11965,1992-10-26
9395,3132,6499,2020-07-14
9396,3132,9937,1971-08-04
9397,3133,311,2003-01-01
9398,3133,5766,1996-11-13
9399,3133,10253,1999-04-03
9400,3134,11042,2007-04-13
9401,3134,4435,2001-04-15
9402,3134,7370,1998-03-14
9403,3135,9587,2012-09-26
9404,3135,6114,2003-06-22
9405,3135,11007,1998-01-20
9406,3136,9184,1981-05-20
9407,3136,1924,1994-06-19
9408,3136,133,1982-08-29
9409,3137,9926,2013-10-18
9410,3137,5438,1994-01-08
9411,3137,7738,1997-06-10
9412,3138,11154,1971-05-15
9413,3138,11128,2008-04-24
9414,3138,2463,2004-10-18
9415,3139,10906,1981-11-12
9416,3139,6717,1976-03-05
9417,3139,5506,2016-12-13
9418,3140,4785,1980-02-04
9419,3140,713,1974-03-16
9420,3140,7599,2018-11-02
9421,3141,4964,2005-11-29
9422,3141,9596,1975-04-23
9423,3141,3991,1981-01-17
9424,3142,5825,1998-09-10
9425,3142,8653,1981-10-19
9426,3142,8421,1973-06-21
9427,3143,7525,1990-12-16
9428,3143,3035,1999-08-17
9429,3143,6367,1999-11-25
9430,3144,9758,1994-05-26
9431,3144,7335,1971-12-09
9432,3144,9336,2000-07-14
9433,3145,74,1991-01-08
9434,3145,6090,1995-02-27
9435,3145,2018,2007-11-10
9436,3146,5315,1981-10-29
9437,3146,8889,1986-01-09
9438,3146,9368,1977-11-10
9439,3147,3240,2003-12-05
9440,3147,2445,2008-03-28
9441,3147,4612,1996-05-16
9442,3148,10028,1984-08-21
9443,3148,9973,2006-07-27
9444,3148,1579,1988-02-29
9445,3149,3055,2021-02-08
9446,3149,9229,2008-12-05
9447,3149,9002,1991-06-13
9448,3150,9987,2013-07-30
9449,3150,4402,2010-01-18
9450,3150,7415,1988-06-14
9451,3151,8753,2007-01-05
9452,3151,2282,1989-07-11
9453,3151,306,1987-09-08
9454,3152,11714,2006-02-04
9455,3152,2682,1992-10-15
9456,3152,2315,1970-03-02
9457,3153,11835,2004-07-27
9458,3153,11998,2003-01-13
9459,3153,6195,1986-03-28
9460,3154,662,2012-11-12
9461,3154,7530,2010-01-10
9462,3154,4989,2001-02-24
9463,3155,8117,2014-12-27
9464,3155,10875,1995-02-14
9465,3155,6794,1979-06-22
9466,3156,3177,1984-04-25
9467,3156,1927,2018-03-16
9468,3156,161,1998-09-18
9469,3157,10442,1978-09-28
9470,3157,5980,1998-09-07
9471,3157,10886,2020-05-12
9472,3158,6426,2012-02-13
9473,3158,9242,2014-05-02
9474,3158,11383,2018-05-10
9475,3159,9796,1992-02-07
9476,3159,2356,2017-01-26
9477,3159,7287,1979-04-04
9478,3160,1824,2007-01-17
9479,3160,11035,2014-12-18
9480,3160,9,2007-11-04
9481,3161,10877,2007-12-14
9482,3161,3537,2015-12-20
9483,3161,11803,2007-08-21
9484,3162,11636,1973-05-25
9485,3162,10213,1982-02-04
9486,3162,8608,1992-01-23
9487,3163,5013,2016-09-16
9488,3163,10378,2005-09-05
9489,3163,7419,2017-02-05
9490,3164,8014,2014-01-15
9491,3164,276,1983-08-03
9492,3164,4064,1983-07-24
9493,3165,2834,2010-08-06
9494,3165,6009,1973-11-24
9495,3165,3493,1999-08-19
9496,3166,2701,1975-10-04
9497,3166,265,1977-08-05
9498,3166,642,1991-11-08
9499,3167,599,1973-05-07
9500,3167,1860,2001-05-04
9501,3167,8455,1993-06-21
9502,3168,10709,2008-05-24
9503,3168,4330,2008-10-11
9504,3168,139,1982-03-01
9505,3169,3165,1973-02-09
9506,3169,10732,2011-11-09
9507,3169,4387,1976-12-09
9508,3170,11085,1974-03-15
9509,3170,7598,1982-04-26
9510,3170,8350,1986-09-10
9511,3171,4575,1980-08-17
9512,3171,3209,2010-01-05
9513,3171,7689,2002-03-23
9514,3172,8532,2018-06-20
9515,3172,9100,2000-05-22
9516,3172,4176,1986-09-21
9517,3173,7099,1983-04-19
9518,3173,762,2005-05-15
9519,3173,11987,1991-06-12
9520,3174,7563,1994-03-29
9521,3174,7800,2010-09-15
9522,3174,7699,1991-06-28
9523,3175,11854,2015-10-12
9524,3175,6277,1995-05-19
9525,3175,2162,2014-04-14
9526,3176,11548,2002-03-30
9527,3176,9470,1990-01-17
9528,3176,11046,1983-03-29
9529,3177,4253,2011-04-21
9530,3177,7302,1999-12-12
9531,3177,11692,2017-10-22
9532,3178,10386,2007-06-26
9533,3178,1813,2006-02-18
9534,3178,630,1989-10-15
9535,3179,8245,2012-01-10
9536,3179,1278,1986-02-09
9537,3179,4977,2001-10-03
9538,3180,1942,2011-01-02
9539,3180,4449,2012-12-24
9540,3180,9050,1998-06-09
9541,3181,10079,1971-03-27
9542,3181,1688,2008-02-27
9543,3181,9728,2016-02-12
9544,3182,9076,2002-05-28
9545,3182,2869,1997-07-21
9546,3182,3658,1982-10-04
9547,3183,805,2007-03-07
9548,3183,10684,1985-12-10
9549,3183,7161,2015-09-08
9550,3184,1786,2018-03-07
9551,3184,7650,1980-03-21
9552,3184,8578,1994-05-28
9553,3185,3375,2000-03-27
9554,3185,5162,1981-06-20
9555,3185,2786,1979-09-10
9556,3186,7248,1988-09-20
9557,3186,1510,1983-05-01
9558,3186,11972,1982-05-02
9559,3187,6981,1977-04-28
9560,3187,4812,1973-12-10
9561,3187,3412,1985-11-13
9562,3188,9580,2000-09-14
9563,3188,7453,2000-06-15
9564,3188,4568,1987-02-17
9565,3189,4778,2009-02-09
9566,3189,8088,2015-08-30
9567,3189,11837,1995-10-30
9568,3190,1865,1971-02-12
9569,3190,8005,2014-01-15
9570,3190,7341,1975-05-21
9571,3191,9734,2013-07-15
9572,3191,181,1983-04-21
9573,3191,3014,2008-05-01
9574,3192,7485,1996-09-09
9575,3192,3021,2011-05-10
9576,3192,7009,2021-01-09
9577,3193,10158,2006-05-11
9578,3193,10919,2010-03-29
9579,3193,10269,2003-05-01
9580,3194,7695,1985-02-14
9581,3194,2876,1999-01-26
9582,3194,11457,2016-08-31
9583,3195,189,2010-10-07
9584,3195,2798,2007-07-01
9585,3195,4082,2004-08-16
9586,3196,7886,2008-12-20
9587,3196,7266,1976-11-13
9588,3196,5042,2006-12-04
9589,3197,6434,2017-11-01
9590,3197,8186,2016-06-18
9591,3197,5927,2012-08-17
9592,3198,8949,1977-04-11
9593,3198,10843,1991-08-24
9594,3198,9706,1983-12-10
9595,3199,1830,1970-02-09
9596,3199,4732,1997-07-06
9597,3199,8461,1981-04-26
9598,3200,7358,1988-05-07
9599,3200,672,1976-11-06
9600,3200,7581,1974-05-18
9601,3201,8540,2008-02-07
9602,3201,7284,1975-12-10
9603,3201,10735,2003-06-14
9604,3202,989,2005-02-18
9605,3202,7585,1982-03-05
9606,3202,10333,1984-05-16
9607,3203,11832,1983-07-20
9608,3203,7503,2012-04-01
9609,3203,10421,2001-09-04
9610,3204,6766,1981-03-30
9611,3204,4235,2018-11-02
9612,3204,4686,1991-01-06
9613,3205,3819,1981-02-18
9614,3205,1738,2008-05-30
9615,3205,7049,2018-05-04
9616,3206,11901,1994-07-09
9617,3206,7024,1981-06-18
9618,3206,4958,1993-08-09
9619,3207,4744,2014-08-25
9620,3207,4260,1985-05-09
9621,3207,9679,2000-10-09
9622,3208,11349,1996-04-11
9623,3208,2914,2009-06-04
9624,3208,6765,1971-03-21
9625,3209,11296,2017-03-09
9626,3209,3575,1970-11-07
9627,3209,7304,2003-11-29
9628,3210,4343,1982-09-28
9629,3210,10319,1971-09-06
9630,3210,5576,2019-07-08
9631,3211,3229,1997-10-02
9632,3211,7177,2006-04-24
9633,3211,3616,1978-03-01
9634,3212,8364,2011-12-25
