id,a_id,b_id,created_at,upated_at
11373,2347,5659,2004-07-13,2004-07-13
11374,4369,5660,1979-03-24,1979-03-24
11375,3335,5660,1985-10-06,1985-10-06
11376,1009,5660,1974-12-02,1974-12-02
11377,2243,5661,1976-08-30,1976-08-30
11378,2874,5661,2004-04-10,2004-04-10
11379,4376,5662,1989-06-01,1989-06-01
11380,2104,5662,1991-06-06,1991-06-06
11381,669,5663,2005-06-17,2005-06-17
11382,2964,5663,1973-02-10,1973-02-10
11383,4527,5664,2019-01-09,2019-01-09
11384,1503,5664,1994-07-01,1994-07-01
11385,1759,5664,2003-10-05,2003-10-05
11386,590,5665,2002-05-18,2002-05-18
11387,3058,5665,2015-02-22,2015-02-22
11388,3320,5666,2011-08-24,2011-08-24
11389,2331,5666,1998-02-26,1998-02-26
11390,1173,5666,2019-06-01,2019-06-01
11391,985,5667,2015-10-20,2015-10-20
11392,120,5667,1994-01-13,1994-01-13
11393,363,5668,2005-06-12,2005-06-12
11394,1342,5668,2021-01-19,2021-01-19
11395,3523,5668,2009-09-29,2009-09-29
11396,461,5669,2007-01-24,2007-01-24
11397,2370,5669,1980-01-28,1980-01-28
11398,2239,5670,1991-08-27,1991-08-27
11399,3509,5671,1999-01-02,1999-01-02
11400,4383,5672,2017-05-06,2017-05-06
11401,1739,5673,1977-11-15,1977-11-15
11402,4026,5673,2014-06-09,2014-06-09
11403,2013,5674,2008-04-19,2008-04-19
11404,3107,5675,2020-03-19,2020-03-19
11405,229,5675,1971-09-03,1971-09-03
11406,4655,5675,1974-07-15,1974-07-15
11407,4150,5676,1988-03-23,1988-03-23
11408,2568,5676,2002-10-29,2002-10-29
11409,1935,5677,2006-09-22,2006-09-22
11410,158,5677,2017-06-18,2017-06-18
11411,3314,5678,1999-11-02,1999-11-02
11412,4329,5678,1986-07-19,1986-07-19
11413,588,5679,1991-05-01,1991-05-01
11414,4764,5679,2006-10-13,2006-10-13
11415,2016,5680,2009-06-23,2009-06-23
11416,1304,5681,1989-12-15,1989-12-15
11417,2328,5681,1980-05-23,1980-05-23
11418,153,5681,2003-01-07,2003-01-07
11419,1664,5682,2007-06-15,2007-06-15
11420,1356,5682,1977-05-11,1977-05-11
11421,3471,5682,2017-09-28,2017-09-28
11422,2877,5683,2000-09-15,2000-09-15
11423,38,5683,2018-12-14,2018-12-14
11424,3828,5684,1983-12-17,1983-12-17
11425,2638,5684,1983-06-19,1983-06-19
11426,3798,5684,2007-01-01,2007-01-01
11427,4213,5685,1984-01-05,1984-01-05
11428,4910,5685,2017-02-23,2017-02-23
11429,135,5685,2003-02-03,2003-02-03
11430,1017,5686,1986-04-22,1986-04-22
11431,1070,5686,1977-11-27,1977-11-27
11432,6,5686,1996-06-03,1996-06-03
11433,718,5687,1979-04-08,1979-04-08
11434,4874,5688,2011-03-24,2011-03-24
11435,1981,5688,1980-07-23,1980-07-23
11436,3988,5689,1983-06-04,1983-06-04
11437,4051,5689,1985-07-12,1985-07-12
11438,7,5690,2008-10-04,2008-10-04
11439,280,5690,1995-11-11,1995-11-11
11440,2304,5690,2018-09-13,2018-09-13
11441,3405,5691,1998-07-20,1998-07-20
11442,28,5692,2003-12-08,2003-12-08
11443,2344,5693,2009-10-11,2009-10-11
11444,2876,5694,1970-07-10,1970-07-10
11445,3596,5694,1980-09-11,1980-09-11
11446,3695,5695,1996-06-07,1996-06-07
11447,85,5695,2018-10-08,2018-10-08
11448,3710,5696,2007-02-20,2007-02-20
11449,3501,5697,1970-08-29,1970-08-29
11450,442,5698,2019-11-15,2019-11-15
11451,887,5698,1989-03-03,1989-03-03
11452,2647,5699,1996-07-27,1996-07-27
11453,1473,5700,2012-01-30,2012-01-30
11454,4504,5700,2002-03-09,2002-03-09
11455,2953,5700,1982-02-15,1982-02-15
11456,3685,5701,1991-06-12,1991-06-12
11457,1812,5701,1974-08-15,1974-08-15
11458,4224,5702,2006-07-11,2006-07-11
11459,2408,5702,1978-10-06,1978-10-06
11460,3832,5703,1974-12-16,1974-12-16
11461,3507,5704,1983-02-27,1983-02-27
11462,722,5704,1988-11-02,1988-11-02
11463,1777,5704,2017-01-27,2017-01-27
11464,4321,5705,1993-12-15,1993-12-15
11465,1982,5705,2005-05-20,2005-05-20
11466,4346,5705,1992-11-11,1992-11-11
11467,845,5706,2012-06-14,2012-06-14
11468,1197,5707,2012-11-27,2012-11-27
11469,2881,5708,2009-11-21,2009-11-21
11470,4620,5709,1971-12-20,1971-12-20
11471,2725,5709,2000-07-19,2000-07-19
11472,4304,5709,1985-07-03,1985-07-03
11473,3718,5710,2001-03-10,2001-03-10
11474,4565,5710,2020-10-24,2020-10-24
11475,2858,5711,2007-06-29,2007-06-29
11476,3154,5711,1991-10-11,1991-10-11
11477,1569,5711,1988-07-31,1988-07-31
11478,1327,5712,2020-02-12,2020-02-12
11479,2251,5712,1981-09-25,1981-09-25
11480,2790,5712,1975-12-19,1975-12-19
11481,4053,5713,1982-06-02,1982-06-02
11482,167,5713,2006-01-02,2006-01-02
11483,718,5714,1976-08-09,1976-08-09
11484,1261,5714,2004-02-17,2004-02-17
11485,561,5714,2012-05-30,2012-05-30
11486,3577,5715,1987-01-14,1987-01-14
11487,3326,5715,1971-01-21,1971-01-21
11488,1689,5716,1973-09-19,1973-09-19
11489,4729,5716,2007-12-26,2007-12-26
11490,4734,5716,1983-10-20,1983-10-20
11491,3718,5717,1981-05-16,1981-05-16
11492,4659,5718,1973-01-12,1973-01-12
11493,343,5719,1976-12-31,1976-12-31
11494,3359,5719,1994-01-13,1994-01-13
11495,2627,5720,2003-07-26,2003-07-26
11496,1424,5720,2015-02-21,2015-02-21
11497,3928,5720,1983-04-13,1983-04-13
11498,2633,5721,1977-10-25,1977-10-25
11499,4196,5721,2018-07-12,2018-07-12
11500,3666,5722,1978-02-09,1978-02-09
11501,552,5722,1990-07-28,1990-07-28
11502,2596,5722,1986-05-03,1986-05-03
11503,3299,5723,2014-12-07,2014-12-07
11504,955,5723,2019-03-10,2019-03-10
11505,44,5724,2011-01-09,2011-01-09
11506,3303,5724,2012-07-12,2012-07-12
11507,1553,5724,2006-11-06,2006-11-06
11508,1107,5725,2017-12-27,2017-12-27
11509,3040,5725,1975-07-24,1975-07-24
11510,904,5726,1999-08-01,1999-08-01
11511,3363,5727,1999-07-30,1999-07-30
11512,1511,5727,2015-12-06,2015-12-06
11513,4921,5728,1993-08-24,1993-08-24
11514,3010,5728,1982-03-06,1982-03-06
11515,2675,5728,2009-02-26,2009-02-26
11516,4730,5729,2010-04-05,2010-04-05
11517,1384,5730,1971-11-13,1971-11-13
11518,1654,5730,1995-07-08,1995-07-08
11519,2152,5730,1997-03-11,1997-03-11
11520,3084,5731,1980-06-01,1980-06-01
11521,2448,5731,2008-01-13,2008-01-13
11522,3244,5731,1975-10-31,1975-10-31
11523,1311,5732,2003-07-31,2003-07-31
11524,2465,5732,1986-02-24,1986-02-24
11525,1886,5732,1972-11-17,1972-11-17
11526,3254,5733,1994-02-23,1994-02-23
11527,4382,5733,1977-07-15,1977-07-15
11528,1481,5733,1999-05-06,1999-05-06
11529,4064,5734,2003-04-01,2003-04-01
11530,4090,5734,1975-09-22,1975-09-22
11531,2793,5734,1984-04-20,1984-04-20
11532,2328,5735,1983-01-02,1983-01-02
11533,33,5736,2019-06-27,2019-06-27
11534,2332,5736,2014-05-11,2014-05-11
11535,2869,5736,1982-11-19,1982-11-19
11536,4124,5737,1986-04-11,1986-04-11
11537,715,5737,1994-08-24,1994-08-24
11538,2440,5738,1974-07-25,1974-07-25
11539,1447,5738,1996-02-05,1996-02-05
11540,4042,5738,1992-07-11,1992-07-11
11541,134,5739,1996-07-15,1996-07-15
11542,4673,5739,1978-01-29,1978-01-29
11543,3690,5739,1972-02-11,1972-02-11
11544,2058,5740,1995-01-08,1995-01-08
11545,1871,5741,1984-08-07,1984-08-07
11546,2867,5742,1972-11-02,1972-11-02
11547,3033,5743,2020-02-01,2020-02-01
11548,2025,5744,1975-12-23,1975-12-23
11549,3918,5745,2018-01-01,2018-01-01
11550,3278,5746,2011-12-16,2011-12-16
11551,3468,5746,1997-08-01,1997-08-01
11552,1617,5747,1990-07-10,1990-07-10
11553,1462,5747,2006-01-03,2006-01-03
11554,4365,5748,1976-09-12,1976-09-12
11555,1496,5748,1974-02-11,1974-02-11
11556,1810,5748,1987-05-28,1987-05-28
11557,1673,5749,2005-09-24,2005-09-24
11558,4922,5749,1988-04-02,1988-04-02
11559,2088,5750,1998-05-10,1998-05-10
11560,300,5750,2015-02-16,2015-02-16
11561,3627,5750,1995-05-26,1995-05-26
11562,1682,5751,2017-10-12,2017-10-12
11563,2615,5751,1993-03-10,1993-03-10
11564,1330,5751,1976-11-27,1976-11-27
11565,3372,5752,1982-07-07,1982-07-07
11566,4414,5752,2003-01-09,2003-01-09
11567,4745,5753,2000-07-12,2000-07-12
11568,4904,5753,1970-09-03,1970-09-03
11569,305,5753,2012-08-29,2012-08-29
11570,1083,5754,1994-03-06,1994-03-06
11571,2277,5755,1998-07-22,1998-07-22
11572,3080,5756,1999-10-01,1999-10-01
11573,878,5757,2019-07-01,2019-07-01
11574,4202,5758,1997-12-13,1997-12-13
11575,3668,5758,1977-11-11,1977-11-11
11576,3186,5758,1989-03-02,1989-03-02
11577,2571,5759,2001-01-09,2001-01-09
11578,249,5759,2018-07-10,2018-07-10
11579,3054,5759,1977-01-29,1977-01-29
11580,1298,5760,1977-05-18,1977-05-18
11581,518,5761,2013-01-25,2013-01-25
11582,3811,5761,1989-04-29,1989-04-29
11583,3598,5762,1974-06-30,1974-06-30
11584,1532,5763,2019-10-02,2019-10-02
11585,4135,5763,1984-10-28,1984-10-28
11586,935,5763,2003-05-01,2003-05-01
11587,342,5764,1992-04-25,1992-04-25
11588,1003,5764,1973-11-16,1973-11-16
11589,4765,5765,1975-06-25,1975-06-25
11590,1983,5765,2014-02-08,2014-02-08
11591,1447,5766,1973-02-03,1973-02-03
11592,3794,5766,2012-02-13,2012-02-13
11593,1434,5767,1994-03-22,1994-03-22
11594,4950,5767,2001-07-28,2001-07-28
11595,821,5767,2010-06-01,2010-06-01
11596,2975,5768,2011-11-16,2011-11-16
11597,3104,5768,1997-02-22,1997-02-22
11598,1942,5769,1971-09-03,1971-09-03
11599,149,5769,1999-07-10,1999-07-10
11600,2922,5770,2011-02-10,2011-02-10
11601,4008,5770,1981-10-03,1981-10-03
11602,251,5770,2013-12-18,2013-12-18
11603,4520,5771,1978-08-27,1978-08-27
11604,3197,5772,1998-03-13,1998-03-13
11605,4626,5772,2007-03-30,2007-03-30
11606,405,5772,1975-08-11,1975-08-11
11607,517,5773,1974-10-28,1974-10-28
11608,4763,5773,1983-08-30,1983-08-30
11609,2314,5773,2017-12-11,2017-12-11
11610,186,5774,1982-11-02,1982-11-02
11611,219,5775,2019-08-31,2019-08-31
11612,2033,5775,2005-04-13,2005-04-13
11613,2310,5776,2001-07-08,2001-07-08
11614,2372,5776,1996-07-12,1996-07-12
11615,467,5776,2002-12-21,2002-12-21
11616,2423,5777,1973-03-08,1973-03-08
11617,4967,5778,1981-11-10,1981-11-10
11618,2858,5778,1985-09-17,1985-09-17
11619,945,5778,2011-02-05,2011-02-05
11620,2021,5779,1998-05-14,1998-05-14
11621,1819,5780,1975-10-26,1975-10-26
11622,1731,5780,2007-01-18,2007-01-18
11623,4739,5780,1999-08-18,1999-08-18
11624,1498,5781,2010-10-18,2010-10-18
11625,110,5782,2005-12-28,2005-12-28
11626,4431,5782,1989-05-03,1989-05-03
11627,457,5783,1970-08-26,1970-08-26
11628,25,5783,1993-03-09,1993-03-09
11629,1292,5783,2013-12-30,2013-12-30
11630,1446,5784,1977-10-28,1977-10-28
11631,2885,5784,2002-07-24,2002-07-24
11632,3365,5785,1991-06-15,1991-06-15
11633,4973,5785,1989-12-11,1989-12-11
11634,983,5786,1975-07-24,1975-07-24
11635,4847,5787,2003-08-09,2003-08-09
11636,4702,5787,2018-06-10,2018-06-10
11637,2583,5788,2020-07-17,2020-07-17
11638,3530,5788,1990-07-23,1990-07-23
11639,789,5788,1997-10-30,1997-10-30
11640,4932,5789,2017-05-20,2017-05-20
11641,4806,5789,2001-07-22,2001-07-22
11642,2477,5790,2006-07-07,2006-07-07
11643,1932,5791,1973-07-16,1973-07-16
11644,2110,5791,1974-03-05,1974-03-05
11645,4195,5792,1981-03-19,1981-03-19
11646,1176,5793,1986-02-23,1986-02-23
11647,2520,5794,1973-12-17,1973-12-17
11648,848,5794,1993-04-18,1993-04-18
11649,103,5794,1989-04-03,1989-04-03
11650,954,5795,1991-08-04,1991-08-04
11651,708,5796,2002-06-06,2002-06-06
11652,3370,5797,1974-07-29,1974-07-29
11653,4703,5798,2007-10-28,2007-10-28
11654,1588,5799,1985-12-10,1985-12-10
11655,3349,5799,1979-10-02,1979-10-02
11656,3308,5799,2017-12-13,2017-12-13
11657,3765,5800,2003-01-23,2003-01-23
11658,3453,5800,2001-12-19,2001-12-19
11659,3975,5801,1978-07-11,1978-07-11
11660,1401,5801,1996-08-28,1996-08-28
11661,1063,5802,2010-04-05,2010-04-05
11662,2559,5803,2020-11-16,2020-11-16
11663,834,5803,2014-10-19,2014-10-19
11664,2275,5804,1980-12-12,1980-12-12
11665,4303,5804,1996-10-13,1996-10-13
11666,2930,5804,1977-05-28,1977-05-28
11667,3665,5805,2016-03-26,2016-03-26
11668,3134,5806,2014-10-25,2014-10-25
11669,1646,5806,2000-10-22,2000-10-22
11670,1247,5806,1988-06-10,1988-06-10
11671,3596,5807,2016-08-09,2016-08-09
11672,1166,5807,1970-04-26,1970-04-26
11673,1738,5808,2002-04-23,2002-04-23
11674,2904,5808,2011-03-09,2011-03-09
11675,2469,5809,1987-02-05,1987-02-05
11676,4776,5810,2016-11-15,2016-11-15
11677,1051,5811,2008-09-14,2008-09-14
11678,1702,5811,1992-10-25,1992-10-25
11679,1320,5812,1971-01-14,1971-01-14
11680,4626,5812,2008-04-24,2008-04-24
11681,1597,5812,1976-05-05,1976-05-05
11682,2023,5813,1999-11-26,1999-11-26
11683,2586,5813,1999-11-01,1999-11-01
11684,1517,5814,1993-12-09,1993-12-09
11685,220,5814,2013-05-21,2013-05-21
11686,200,5815,2001-12-07,2001-12-07
11687,4600,5815,1981-09-05,1981-09-05
11688,4129,5815,2003-05-27,2003-05-27
11689,3114,5816,1976-05-11,1976-05-11
11690,4563,5816,2017-05-13,2017-05-13
11691,1939,5817,2017-05-19,2017-05-19
11692,962,5817,2004-05-17,2004-05-17
11693,411,5818,1978-03-29,1978-03-29
11694,1008,5819,2013-07-01,2013-07-01
11695,3633,5820,1979-12-02,1979-12-02
11696,894,5820,2010-09-10,2010-09-10
11697,4837,5821,2017-03-23,2017-03-23
11698,1523,5821,1994-06-10,1994-06-10
11699,2110,5822,1973-02-21,1973-02-21
11700,4092,5823,2002-01-13,2002-01-13
11701,2248,5823,1974-07-30,1974-07-30
11702,2846,5824,1976-05-18,1976-05-18
11703,3850,5824,2012-03-09,2012-03-09
11704,1127,5825,1998-12-05,1998-12-05
11705,2078,5825,2011-08-08,2011-08-08
11706,60,5825,1999-04-06,1999-04-06
11707,4210,5826,1979-05-06,1979-05-06
11708,4794,5826,1990-03-05,1990-03-05
11709,3134,5826,1998-12-24,1998-12-24
11710,925,5827,2017-10-25,2017-10-25
11711,617,5828,1980-09-27,1980-09-27
11712,2459,5828,1975-12-03,1975-12-03
11713,1274,5828,1995-03-05,1995-03-05
11714,3912,5829,2003-10-10,2003-10-10
11715,4213,5829,1979-05-06,1979-05-06
11716,1724,5829,1997-05-13,1997-05-13
11717,4834,5830,1979-11-22,1979-11-22
11718,2682,5830,1990-08-21,1990-08-21
11719,256,5830,1974-04-23,1974-04-23
11720,3474,5831,1977-04-13,1977-04-13
11721,760,5832,1993-11-01,1993-11-01
11722,4200,5832,2021-03-26,2021-03-26
11723,3232,5833,1998-02-02,1998-02-02
11724,1290,5834,1996-08-24,1996-08-24
11725,3770,5834,2000-09-03,2000-09-03
11726,2761,5835,1979-04-22,1979-04-22
11727,1402,5835,1979-01-17,1979-01-17
11728,3402,5835,2012-03-13,2012-03-13
11729,3168,5836,1975-04-07,1975-04-07
11730,2923,5836,1977-09-17,1977-09-17
11731,1529,5836,1993-05-05,1993-05-05
11732,3824,5837,1977-12-03,1977-12-03
11733,3113,5838,1979-06-21,1979-06-21
11734,4615,5839,2014-12-28,2014-12-28
11735,1953,5839,1982-06-08,1982-06-08
11736,4607,5840,2006-01-09,2006-01-09
11737,332,5841,2018-01-18,2018-01-18
11738,4016,5842,2007-09-15,2007-09-15
11739,3976,5842,1982-05-31,1982-05-31
11740,4413,5843,2006-10-20,2006-10-20
11741,927,5843,1981-02-17,1981-02-17
11742,1476,5844,1974-10-25,1974-10-25
11743,4240,5844,1975-01-11,1975-01-11
11744,4570,5844,2001-06-20,2001-06-20
11745,1481,5845,1986-02-23,1986-02-23
11746,2365,5845,1992-01-04,1992-01-04
11747,3090,5846,2000-06-06,2000-06-06
11748,3364,5846,2015-01-06,2015-01-06
11749,4393,5847,1975-08-16,1975-08-16
11750,1926,5847,1997-03-07,1997-03-07
11751,2896,5847,2006-07-28,2006-07-28
11752,15,5848,1977-07-04,1977-07-04
11753,3183,5849,1995-12-27,1995-12-27
11754,1071,5849,1979-01-21,1979-01-21
11755,630,5849,2017-02-25,2017-02-25
11756,3303,5850,1972-02-03,1972-02-03
11757,2384,5851,2017-06-13,2017-06-13
11758,1273,5851,2003-03-13,2003-03-13
11759,3683,5852,2009-06-28,2009-06-28
11760,1251,5852,1997-07-09,1997-07-09
11761,64,5852,1981-11-13,1981-11-13
11762,1711,5853,2005-06-20,2005-06-20
11763,4107,5853,2011-08-03,2011-08-03
11764,3815,5854,2017-04-05,2017-04-05
11765,3628,5854,1993-08-30,1993-08-30
11766,1235,5854,2019-11-20,2019-11-20
11767,2815,5855,1975-09-10,1975-09-10
11768,435,5855,1996-07-18,1996-07-18
11769,8,5856,2017-11-15,2017-11-15
11770,1454,5856,1990-08-12,1990-08-12
11771,2657,5857,1970-11-27,1970-11-27
11772,887,5858,2005-11-20,2005-11-20
11773,58,5859,2002-09-14,2002-09-14
11774,3371,5859,2017-12-28,2017-12-28
11775,3889,5859,1996-12-27,1996-12-27
11776,3281,5860,2018-03-05,2018-03-05
11777,679,5860,2013-08-10,2013-08-10
11778,2954,5861,1997-11-01,1997-11-01
11779,1699,5861,2004-09-01,2004-09-01
11780,4647,5861,2000-07-09,2000-07-09
11781,3306,5862,2016-09-27,2016-09-27
11782,1020,5863,1991-09-16,1991-09-16
11783,3050,5863,1989-10-12,1989-10-12
11784,2083,5863,1996-06-19,1996-06-19
11785,4377,5864,1981-05-12,1981-05-12
11786,4187,5865,2013-01-23,2013-01-23
11787,637,5865,1998-12-22,1998-12-22
11788,4143,5865,2015-11-17,2015-11-17
11789,3920,5866,1988-12-22,1988-12-22
11790,3535,5867,2005-07-08,2005-07-08
11791,4759,5867,2006-05-18,2006-05-18
11792,81,5867,1978-04-07,1978-04-07
11793,2509,5868,2020-06-07,2020-06-07
11794,3493,5868,1977-10-01,1977-10-01
11795,4430,5869,2015-08-15,2015-08-15
11796,3666,5869,2014-02-18,2014-02-18
11797,3493,5869,2008-08-26,2008-08-26
11798,4307,5870,1976-09-01,1976-09-01
11799,2975,5871,2007-07-14,2007-07-14
11800,696,5872,2003-06-14,2003-06-14
11801,3033,5872,2008-05-01,2008-05-01
11802,4585,5872,2012-04-30,2012-04-30
11803,1247,5873,2011-08-14,2011-08-14
11804,4353,5874,2016-01-15,2016-01-15
11805,1109,5875,1977-02-16,1977-02-16
11806,271,5876,1990-04-23,1990-04-23
11807,4989,5877,2007-04-04,2007-04-04
11808,2572,5878,1991-04-11,1991-04-11
11809,4649,5879,2021-02-18,2021-02-18
11810,2288,5879,1996-02-07,1996-02-07
11811,191,5879,2019-09-23,2019-09-23
11812,4202,5880,1996-06-30,1996-06-30
11813,2432,5881,1999-09-07,1999-09-07
11814,4417,5881,1998-12-23,1998-12-23
11815,3252,5881,1972-03-02,1972-03-02
11816,4753,5882,1983-11-16,1983-11-16
11817,2937,5882,1997-04-12,1997-04-12
11818,4112,5883,1990-04-16,1990-04-16
11819,1646,5884,1977-07-08,1977-07-08
11820,2793,5885,1996-11-11,1996-11-11
11821,1604,5885,1994-10-11,1994-10-11
11822,1952,5886,1995-04-07,1995-04-07
11823,3215,5886,1996-03-15,1996-03-15
11824,85,5887,1971-08-30,1971-08-30
11825,129,5887,1995-07-09,1995-07-09
11826,1021,5888,1984-09-14,1984-09-14
11827,3019,5888,1981-11-12,1981-11-12
11828,2184,5888,2013-01-01,2013-01-01
11829,1144,5889,1996-08-30,1996-08-30
11830,1005,5889,1993-10-02,1993-10-02
11831,4974,5890,1970-03-25,1970-03-25
11832,1546,5890,1993-11-17,1993-11-17
11833,1007,5891,2005-02-13,2005-02-13
11834,4136,5891,2013-04-26,2013-04-26
11835,2113,5892,1973-12-06,1973-12-06
11836,4576,5892,2018-05-30,2018-05-30
11837,1497,5893,1990-10-13,1990-10-13
11838,4201,5893,1988-10-29,1988-10-29
11839,2285,5893,2014-08-07,2014-08-07
11840,4353,5894,2005-08-27,2005-08-27
11841,3229,5894,1991-10-23,1991-10-23
11842,997,5895,2014-04-28,2014-04-28
11843,2756,5896,1973-11-04,1973-11-04
11844,2600,5896,1987-05-18,1987-05-18
11845,3865,5896,1997-11-04,1997-11-04
11846,3920,5897,1989-07-10,1989-07-10
11847,2171,5897,2019-08-28,2019-08-28
11848,2952,5898,1990-11-15,1990-11-15
11849,292,5898,1994-01-02,1994-01-02
11850,782,5898,1974-11-23,1974-11-23
11851,810,5899,1971-01-08,1971-01-08
11852,3273,5899,2007-02-25,2007-02-25
11853,2623,5900,2000-10-23,2000-10-23
11854,3995,5900,2009-11-27,2009-11-27
11855,4943,5900,1989-07-14,1989-07-14
11856,1923,5901,2017-06-16,2017-06-16
11857,1922,5901,1992-10-05,1992-10-05
11858,45,5902,2002-07-17,2002-07-17
11859,3735,5903,1976-08-29,1976-08-29
11860,128,5904,2000-08-08,2000-08-08
11861,3422,5904,1976-05-16,1976-05-16
11862,946,5904,1985-06-17,1985-06-17
11863,1478,5905,1973-01-15,1973-01-15
11864,4421,5906,2011-12-06,2011-12-06
11865,3136,5907,1999-09-26,1999-09-26
11866,20,5908,2018-01-05,2018-01-05
11867,568,5908,1999-09-14,1999-09-14
11868,3375,5909,1972-02-20,1972-02-20
11869,582,5909,1997-02-24,1997-02-24
11870,4189,5910,1974-07-23,1974-07-23
11871,4764,5910,2011-08-22,2011-08-22
11872,2009,5910,1992-02-18,1992-02-18
11873,3633,5911,2012-10-05,2012-10-05
11874,2096,5912,1989-01-21,1989-01-21
11875,1372,5912,1983-04-10,1983-04-10
11876,2656,5913,2006-10-17,2006-10-17
11877,570,5913,1978-05-28,1978-05-28
11878,3568,5914,1981-07-04,1981-07-04
11879,4058,5914,1995-04-17,1995-04-17
11880,3026,5914,1982-11-02,1982-11-02
11881,577,5915,2013-11-04,2013-11-04
11882,1992,5915,1985-02-17,1985-02-17
11883,2876,5915,2000-08-11,2000-08-11
11884,189,5916,2012-10-19,2012-10-19
11885,2072,5917,1990-04-10,1990-04-10
11886,1172,5917,2007-11-12,2007-11-12
11887,3343,5917,1978-09-20,1978-09-20
11888,4127,5918,1993-03-20,1993-03-20
11889,3207,5918,2009-08-21,2009-08-21
11890,4805,5919,2010-03-10,2010-03-10
11891,908,5919,1990-06-14,1990-06-14
11892,240,5919,1988-04-21,1988-04-21
11893,2333,5920,1975-12-04,1975-12-04
11894,4712,5920,1977-09-14,1977-09-14
11895,4026,5921,1982-01-26,1982-01-26
11896,2166,5921,2006-07-02,2006-07-02
11897,1792,5921,1972-02-06,1972-02-06
11898,4229,5922,2014-05-27,2014-05-27
11899,1897,5922,1981-09-08,1981-09-08
11900,3156,5923,2002-10-17,2002-10-17
11901,2714,5924,1975-01-01,1975-01-01
11902,4728,5924,2000-10-14,2000-10-14
11903,3681,5925,2016-09-28,2016-09-28
11904,1954,5925,1974-11-18,1974-11-18
11905,1738,5926,1996-06-26,1996-06-26
11906,3828,5926,2015-10-11,2015-10-11
11907,3694,5926,2021-03-15,2021-03-15
11908,1981,5927,1996-02-05,1996-02-05
11909,1980,5928,2018-04-25,2018-04-25
11910,4812,5928,2009-10-05,2009-10-05
11911,4971,5928,2015-04-10,2015-04-10
11912,3837,5929,2003-02-19,2003-02-19
11913,2487,5929,2008-08-08,2008-08-08
11914,1301,5930,1999-04-14,1999-04-14
11915,402,5931,1976-07-15,1976-07-15
11916,3306,5932,1975-12-02,1975-12-02
11917,601,5932,1996-06-12,1996-06-12
11918,1998,5933,1977-06-23,1977-06-23
11919,2667,5933,2020-05-17,2020-05-17
11920,3991,5934,2016-02-01,2016-02-01
11921,3886,5934,2009-09-30,2009-09-30
11922,3053,5935,1970-12-20,1970-12-20
11923,2063,5935,2020-12-16,2020-12-16
11924,1385,5936,1986-08-21,1986-08-21
11925,2521,5936,1981-07-28,1981-07-28
11926,1113,5936,2003-07-10,2003-07-10
11927,3846,5937,1994-05-26,1994-05-26
11928,2721,5938,2012-03-06,2012-03-06
11929,1028,5938,1994-03-18,1994-03-18
11930,2640,5939,2002-09-28,2002-09-28
11931,988,5939,1988-01-27,1988-01-27
11932,4062,5939,2014-04-19,2014-04-19
11933,3462,5940,1970-09-07,1970-09-07
11934,860,5940,1990-10-25,1990-10-25
11935,4498,5941,1979-06-11,1979-06-11
11936,3155,5942,2013-04-28,2013-04-28
11937,3350,5942,2000-05-11,2000-05-11
11938,4792,5942,1996-08-23,1996-08-23
11939,3606,5943,1971-09-07,1971-09-07
11940,1764,5943,2018-09-06,2018-09-06
11941,500,5944,1983-09-05,1983-09-05
11942,3834,5944,1989-11-02,1989-11-02
11943,2528,5944,2016-08-06,2016-08-06
11944,4238,5945,1971-12-24,1971-12-24
11945,527,5946,2018-06-23,2018-06-23
11946,4401,5947,1992-08-18,1992-08-18
11947,4166,5947,2008-05-24,2008-05-24
11948,177,5948,2001-08-30,2001-08-30
11949,2344,5948,2008-06-11,2008-06-11
11950,3833,5948,2013-01-04,2013-01-04
