t_id,q_id,question,type,created_at,upated_at
594,2376,specific blood deal yes too girl discover ball quickly create clearly room,choose,2003-03-23,2003-03-23
595,2377,house sound project their program play more finish recognize hand like party,choose,1970-11-05,1970-11-05
595,2378,face whose citizen hit north north southern myself consumer explain far right,choose,1989-08-31,1989-08-31
595,2379,sign property present time well amount current foreign indeed card land tend,choose,1985-11-15,1985-11-15
595,2380,true fly civil American way let six often stage institution because be,choose,1970-07-26,1970-07-26
596,2381,PM buy bring gas challenge method yourself government his start word thank,choose,1970-01-01,1970-01-01
596,2382,style than these theory middle reduce successful hope expect rock society rest,choose,2014-07-18,2014-07-18
596,2383,fund my common class arm rate citizen animal center building style child,choose,1977-03-13,1977-03-13
596,2384,research back cover wonder case life woman end worker share recent rise,choose,1973-10-18,1973-10-18
597,2385,stand night music run I animal than floor item class a son,choose,1982-10-05,1982-10-05
597,2386,no him second our road step bit Congress foreign maintain wear try,choose,2000-01-31,2000-01-31
597,2387,yet have trial beat interesting throughout air statement can high course really,choose,1992-05-02,1992-05-02
597,2388,dinner themselves program want respond affect focus edge question line place figure,choose,1982-09-20,1982-09-20
598,2389,responsibility writer daughter left run popular example program hold discussion base tree,choose,2011-01-27,2011-01-27
598,2390,either activity our onto education world opportunity structure speech want assume when,choose,1981-02-07,1981-02-07
598,2391,base hope establish positive gun impact skill dark probably particularly play must,choose,2006-08-24,2006-08-24
598,2392,you pick how really answer red effect amount top world picture simple,choose,1988-11-26,1988-11-26
599,2393,stay American project three do necessary record huge nothing cover go why,choose,2012-07-24,2012-07-24
599,2394,claim stuff after similar notice present let ready truth shake adult protect,choose,2009-11-20,2009-11-20
599,2395,movie usually six leader sell her amount start small forward Congress spring,choose,1980-06-28,1980-06-28
599,2396,message eye woman me financial likely information walk site really parent something,choose,2008-10-05,2008-10-05
600,2397,three ground why strong city baby represent store pick bag pattern discuss,choose,1979-02-20,1979-02-20
600,2398,picture claim series compare give season war give create turn authority pattern,choose,2019-05-02,2019-05-02
600,2399,wait capital position while light campaign company need nice fall decision education,choose,2003-05-04,2003-05-04
600,2400,sister development spring sport likely party avoid safe relationship film important ball,choose,2011-01-11,2011-01-11
601,2401,value American cultural but concern by window example method debate trial factor,choose,2016-10-22,2016-10-22
601,2402,less visit perform eye air great tend necessary summer enjoy ok red,choose,2015-06-16,2015-06-16
601,2403,simple color energy travel computer seat employee image law might walk week,choose,2007-11-19,2007-11-19
601,2404,ago perhaps end fast minute interview save heart fine painting skin special,choose,1970-12-19,1970-12-19
602,2405,foot owner money deal expect probably cover yet night grow great build,choose,2010-12-17,2010-12-17
602,2406,card line size need security hospital performance a large alone enjoy before,choose,2001-02-14,2001-02-14
602,2407,imagine painting able call believe account lose door often huge head benefit,choose,2007-05-04,2007-05-04
602,2408,middle back car apply her thank relationship live table difficult do feeling,choose,2001-05-20,2001-05-20
603,2409,dark now position wall morning budget develop push style small interesting country,choose,1998-12-13,1998-12-13
603,2410,figure population huge bit investment important we majority budget structure bed kitchen,choose,1974-10-11,1974-10-11
603,2411,close fill recent where each free Congress enough garden indeed affect him,choose,1992-04-03,1992-04-03
603,2412,make create join we hand run usually able sound nation three remember,choose,1987-10-29,1987-10-29
604,2413,memory down walk fly home among war off age under cell partner,choose,2006-08-02,2006-08-02
604,2414,poor already administration ground you soon worker dog another job bad share,choose,1985-11-04,1985-11-04
604,2415,serve until institution morning city still kid become hear arm reduce yeah,choose,2015-01-19,2015-01-19
604,2416,teacher education wind record us yeah experience common group just response skin,choose,1985-02-03,1985-02-03
605,2417,after shoulder dog adult stock figure a game skin free information crime,choose,1997-02-19,1997-02-19
605,2418,fill try provide never PM law leave process yourself me treat data,choose,1983-06-14,1983-06-14
605,2419,reduce method into modern occur main ahead Democrat relate who two certain,choose,2011-09-22,2011-09-22
605,2420,mention modern too debate player affect much role person likely hot camera,choose,2020-07-08,2020-07-08
606,2421,deal cover Republican use story must book special various couple dinner consumer,choose,1998-08-22,1998-08-22
606,2422,southern person change give word Republican without people force drug last raise,choose,2003-05-03,2003-05-03
606,2423,entire interesting bar action company but measure pick value down site head,choose,1980-02-18,1980-02-18
606,2424,dream center nor later help likely same group system work account occur,choose,1986-07-21,1986-07-21
607,2425,local actually carry old responsibility no its skill prepare strategy himself point,choose,2003-05-14,2003-05-14
607,2426,fast tend little song different beat fill note town religious cultural deep,choose,2018-10-31,2018-10-31
607,2427,trouble others break outside arrive nation put yes finish me maintain population,choose,1997-07-21,1997-07-21
607,2428,shake time soon fire onto level answer time listen population page why,choose,2001-11-29,2001-11-29
608,2429,record bank only hot mean stay once foreign opportunity tax action official,choose,2018-01-04,2018-01-04
608,2430,anything agree Congress ask reality medical message station structure or wide last,choose,1998-02-10,1998-02-10
608,2431,great four rest article realize including cut wind authority finally student mention,choose,1987-08-28,1987-08-28
608,2432,agency commercial agree edge race amount would property eight ten grow number,choose,1998-07-01,1998-07-01
609,2433,play here price dinner fight great role try operation author down gun,choose,2008-01-30,2008-01-30
609,2434,professor subject institution state mission mean culture condition hear happy yet generation,choose,1982-04-15,1982-04-15
609,2435,fly only design yard fire physical pass develop share generation item single,choose,1996-04-16,1996-04-16
609,2436,record nearly nice popular pay religious accept couple east pick to market,choose,2010-11-28,2010-11-28
610,2437,plant successful second series role off apply wish return per will serious,choose,1981-11-01,1981-11-01
