id,s_id,a_id,created_at,upated_at
8261,2796,3764,2011-07-01,2011-07-01
8262,2796,1053,1977-08-08,1977-08-08
8263,2796,2388,1996-04-21,1996-04-21
8264,2796,4952,2013-08-02,2013-08-02
8265,2796,1388,2006-04-06,2006-04-06
8266,2797,4612,1971-12-22,1971-12-22
8267,2797,1407,1979-09-09,1979-09-09
8268,2797,230,1997-05-13,1997-05-13
8269,2797,63,1985-11-12,1985-11-12
8270,2797,2416,1997-08-15,1997-08-15
8271,2798,862,2004-07-02,2004-07-02
8272,2799,4686,2002-02-03,2002-02-03
8273,2800,4819,2017-04-25,2017-04-25
8274,2800,3193,1970-11-26,1970-11-26
8275,2800,2902,2018-05-30,2018-05-30
8276,2800,3720,1987-01-16,1987-01-16
8277,2801,4549,1986-09-02,1986-09-02
8278,2801,1122,1983-09-27,1983-09-27
8279,2801,3642,2009-07-24,2009-07-24
8280,2802,2371,1985-11-04,1985-11-04
8281,2802,2740,2015-03-31,2015-03-31
8282,2802,1679,1980-10-15,1980-10-15
8283,2803,1781,1988-05-26,1988-05-26
8284,2803,1092,1978-09-20,1978-09-20
8285,2803,4947,1999-11-18,1999-11-18
8286,2804,4071,2003-08-19,2003-08-19
8287,2805,2340,2020-08-25,2020-08-25
8288,2805,2736,1988-11-03,1988-11-03
8289,2805,3610,1987-09-18,1987-09-18
8290,2806,3412,2014-02-02,2014-02-02
8291,2806,2803,1978-06-02,1978-06-02
8292,2806,1504,2017-07-21,2017-07-21
8293,2806,2359,2019-12-15,2019-12-15
8294,2807,1955,1991-09-30,1991-09-30
8295,2807,2256,2016-12-21,2016-12-21
8296,2807,2390,1980-04-27,1980-04-27
8297,2807,1471,2010-04-15,2010-04-15
8298,2807,2720,2010-09-12,2010-09-12
8299,2808,4630,1995-11-26,1995-11-26
8300,2808,3024,2000-06-29,2000-06-29
8301,2808,1189,2011-01-03,2011-01-03
8302,2809,3933,1998-03-05,1998-03-05
8303,2809,782,1999-02-05,1999-02-05
8304,2810,1198,1978-01-22,1978-01-22
8305,2810,7,1981-12-17,1981-12-17
8306,2811,1295,1970-09-08,1970-09-08
8307,2811,3590,2019-01-23,2019-01-23
8308,2811,2605,1989-04-17,1989-04-17
8309,2811,1664,1971-07-31,1971-07-31
8310,2812,2654,1973-03-29,1973-03-29
8311,2813,4850,1999-06-29,1999-06-29
8312,2814,4091,1996-04-02,1996-04-02
8313,2814,1046,2001-09-06,2001-09-06
8314,2814,1958,1988-07-21,1988-07-21
8315,2815,4324,1982-11-16,1982-11-16
8316,2815,4790,1998-08-17,1998-08-17
8317,2815,4483,2020-03-14,2020-03-14
8318,2815,2144,2005-12-07,2005-12-07
8319,2815,2318,2010-06-15,2010-06-15
8320,2816,3260,1970-04-12,1970-04-12
8321,2816,1417,1990-08-16,1990-08-16
8322,2817,1812,2018-03-18,2018-03-18
8323,2818,794,2001-05-31,2001-05-31
8324,2819,2911,2019-04-09,2019-04-09
8325,2820,1537,2017-10-07,2017-10-07
8326,2820,121,1976-11-18,1976-11-18
8327,2820,4826,2006-05-26,2006-05-26
8328,2821,864,1996-10-16,1996-10-16
8329,2821,4798,2013-11-09,2013-11-09
8330,2821,4082,1997-12-29,1997-12-29
8331,2821,3242,2001-11-05,2001-11-05
8332,2822,1039,1984-04-25,1984-04-25
8333,2822,112,1986-01-22,1986-01-22
8334,2823,2525,1981-01-25,1981-01-25
8335,2824,3522,2009-10-03,2009-10-03
8336,2824,762,1999-09-05,1999-09-05
8337,2824,2930,1977-03-07,1977-03-07
8338,2824,375,1999-08-11,1999-08-11
8339,2824,2043,1986-07-22,1986-07-22
8340,2825,446,1987-08-02,1987-08-02
8341,2825,4406,2010-04-20,2010-04-20
8342,2826,4966,1980-12-28,1980-12-28
8343,2827,2494,1987-02-27,1987-02-27
8344,2827,4396,2018-05-02,2018-05-02
8345,2827,4214,1991-09-15,1991-09-15
8346,2827,3293,1974-05-13,1974-05-13
8347,2827,1286,2016-05-06,2016-05-06
8348,2828,4105,1981-01-15,1981-01-15
8349,2828,3625,1981-08-14,1981-08-14
8350,2828,4703,1979-12-09,1979-12-09
8351,2829,1555,1982-07-02,1982-07-02
8352,2829,1379,1998-03-28,1998-03-28
8353,2829,175,1986-10-16,1986-10-16
8354,2830,210,2017-01-09,2017-01-09
8355,2830,3936,1993-09-05,1993-09-05
8356,2830,3355,1970-10-27,1970-10-27
8357,2830,4137,2011-06-17,2011-06-17
8358,2831,965,2014-06-03,2014-06-03
8359,2831,4100,1998-02-23,1998-02-23
8360,2831,604,1985-03-02,1985-03-02
8361,2832,1750,2019-11-26,2019-11-26
8362,2832,1916,1970-03-09,1970-03-09
8363,2832,3435,2000-11-12,2000-11-12
8364,2832,1304,1976-12-20,1976-12-20
8365,2833,671,2017-04-23,2017-04-23
8366,2833,963,1992-03-18,1992-03-18
8367,2833,740,1981-10-23,1981-10-23
8368,2834,3294,2009-08-11,2009-08-11
8369,2834,3567,2015-10-14,2015-10-14
8370,2834,1455,2017-01-03,2017-01-03
8371,2835,2764,2017-11-26,2017-11-26
8372,2835,3016,1999-10-07,1999-10-07
8373,2835,4124,1974-02-25,1974-02-25
8374,2835,3869,2004-03-14,2004-03-14
8375,2835,3908,1993-11-26,1993-11-26
8376,2836,4598,1986-09-18,1986-09-18
8377,2836,1671,1989-07-20,1989-07-20
8378,2836,1010,1999-11-02,1999-11-02
8379,2837,440,1992-01-11,1992-01-11
8380,2837,3034,2019-11-09,2019-11-09
8381,2837,1019,2019-11-19,2019-11-19
8382,2837,4062,2017-10-22,2017-10-22
8383,2837,1652,2001-12-29,2001-12-29
8384,2838,3279,1974-11-08,1974-11-08
8385,2838,2470,1993-12-14,1993-12-14
8386,2839,4176,2016-08-13,2016-08-13
8387,2839,2211,1976-06-18,1976-06-18
8388,2839,2586,1986-09-04,1986-09-04
8389,2839,2256,2006-02-20,2006-02-20
8390,2840,3655,1999-02-24,1999-02-24
8391,2840,3814,1999-02-01,1999-02-01
8392,2840,201,1978-05-21,1978-05-21
8393,2840,3317,1976-05-17,1976-05-17
8394,2840,1764,1992-04-02,1992-04-02
8395,2841,827,2019-06-15,2019-06-15
8396,2841,4535,1978-10-26,1978-10-26
8397,2842,1649,1978-06-12,1978-06-12
8398,2842,2118,1979-04-08,1979-04-08
8399,2842,2210,2005-02-14,2005-02-14
8400,2843,448,2016-06-30,2016-06-30
8401,2843,131,1974-12-07,1974-12-07
8402,2843,2565,1993-05-03,1993-05-03
8403,2844,3472,2001-06-04,2001-06-04
8404,2844,3083,2008-10-09,2008-10-09
8405,2844,3706,2004-04-19,2004-04-19
8406,2845,89,2018-11-20,2018-11-20
8407,2845,3350,1992-07-20,1992-07-20
8408,2846,3449,1986-12-28,1986-12-28
8409,2846,1079,2003-12-13,2003-12-13
8410,2847,682,2007-11-17,2007-11-17
8411,2847,711,1989-11-17,1989-11-17
8412,2848,1758,2000-07-22,2000-07-22
8413,2848,1089,2008-05-05,2008-05-05
8414,2849,3881,1973-03-10,1973-03-10
8415,2849,2050,2009-11-10,2009-11-10
8416,2849,1424,2011-05-18,2011-05-18
8417,2849,808,1975-09-18,1975-09-18
8418,2850,290,2013-09-05,2013-09-05
8419,2850,1097,2002-06-07,2002-06-07
8420,2850,3279,1978-05-23,1978-05-23
8421,2851,268,1976-07-26,1976-07-26
8422,2851,3170,2005-02-25,2005-02-25
8423,2851,353,2002-12-03,2002-12-03
8424,2851,2979,1991-01-23,1991-01-23
8425,2851,1115,1998-11-13,1998-11-13
8426,2852,3312,1979-01-09,1979-01-09
8427,2852,632,1989-11-01,1989-11-01
8428,2853,2258,2008-09-17,2008-09-17
8429,2854,1202,1991-04-17,1991-04-17
8430,2854,4932,1991-11-19,1991-11-19
8431,2854,2942,1984-03-21,1984-03-21
8432,2854,2285,2005-02-07,2005-02-07
8433,2854,3020,1980-01-02,1980-01-02
8434,2855,4395,1978-10-22,1978-10-22
8435,2855,2674,1973-12-13,1973-12-13
8436,2855,348,2015-12-12,2015-12-12
8437,2855,3557,1976-03-23,1976-03-23
8438,2855,358,2006-08-04,2006-08-04
8439,2856,3648,2005-12-15,2005-12-15
8440,2856,81,2018-12-24,2018-12-24
8441,2856,127,1992-01-12,1992-01-12
8442,2856,584,2010-11-08,2010-11-08
8443,2856,1580,1982-09-09,1982-09-09
8444,2857,3016,1981-07-19,1981-07-19
8445,2857,3938,1979-06-24,1979-06-24
8446,2857,4114,2002-06-17,2002-06-17
8447,2858,540,2005-05-06,2005-05-06
8448,2858,3771,1975-03-08,1975-03-08
8449,2858,4997,2019-01-07,2019-01-07
8450,2859,2862,1972-11-29,1972-11-29
8451,2860,2534,1989-11-24,1989-11-24
8452,2861,2057,2006-01-06,2006-01-06
8453,2861,3606,1979-07-02,1979-07-02
8454,2861,4659,2005-12-03,2005-12-03
8455,2862,4891,1993-08-03,1993-08-03
8456,2862,459,1989-04-01,1989-04-01
8457,2862,4705,2020-02-22,2020-02-22
8458,2862,727,1990-07-23,1990-07-23
8459,2863,2357,1987-12-17,1987-12-17
8460,2863,3907,1985-12-23,1985-12-23
8461,2863,4712,1979-07-25,1979-07-25
8462,2863,3050,1989-06-29,1989-06-29
8463,2864,4585,1989-05-17,1989-05-17
8464,2865,1122,2009-11-01,2009-11-01
8465,2865,400,2005-05-21,2005-05-21
8466,2865,4786,1987-12-09,1987-12-09
8467,2865,3832,1993-07-09,1993-07-09
8468,2866,3089,2003-08-24,2003-08-24
8469,2866,933,1971-11-26,1971-11-26
8470,2866,4425,1976-08-26,1976-08-26
8471,2866,27,2016-08-16,2016-08-16
8472,2866,3241,1999-08-15,1999-08-15
8473,2867,4286,1989-03-23,1989-03-23
8474,2868,4694,1987-05-29,1987-05-29
8475,2868,1547,1997-09-17,1997-09-17
8476,2868,868,2017-07-02,2017-07-02
8477,2869,1040,1976-07-08,1976-07-08
8478,2869,2010,1989-11-06,1989-11-06
8479,2869,4751,2001-10-20,2001-10-20
8480,2870,3660,1988-12-01,1988-12-01
8481,2870,3416,1976-07-23,1976-07-23
8482,2870,306,2019-11-19,2019-11-19
8483,2870,3099,2003-04-20,2003-04-20
8484,2870,2997,1977-02-06,1977-02-06
8485,2871,131,2001-07-25,2001-07-25
8486,2871,687,1981-02-01,1981-02-01
8487,2872,115,1991-03-16,1991-03-16
8488,2872,993,1971-01-01,1971-01-01
8489,2872,1870,1983-04-30,1983-04-30
8490,2872,4257,2004-11-03,2004-11-03
8491,2873,4535,2013-10-26,2013-10-26
8492,2873,697,2019-11-13,2019-11-13
8493,2873,353,2010-10-10,2010-10-10
8494,2874,4254,1988-02-29,1988-02-29
8495,2874,4403,1993-08-11,1993-08-11
8496,2874,4983,1992-10-08,1992-10-08
8497,2874,3470,2013-07-13,2013-07-13
8498,2874,1389,1973-10-27,1973-10-27
8499,2875,4346,2018-06-22,2018-06-22
8500,2876,686,1970-05-19,1970-05-19
8501,2876,1934,2010-09-23,2010-09-23
8502,2877,866,1972-06-30,1972-06-30
8503,2878,1286,1994-07-08,1994-07-08
8504,2878,3867,1981-07-18,1981-07-18
8505,2879,338,1972-11-11,1972-11-11
8506,2879,1298,1983-02-07,1983-02-07
8507,2879,1400,1993-05-14,1993-05-14
8508,2879,3899,2003-06-02,2003-06-02
8509,2879,3453,2001-06-18,2001-06-18
8510,2880,2833,1999-12-23,1999-12-23
8511,2880,2021,1988-05-27,1988-05-27
8512,2880,3575,1983-09-18,1983-09-18
8513,2881,3222,1983-09-25,1983-09-25
8514,2881,3266,2011-05-19,2011-05-19
8515,2881,3668,2004-07-13,2004-07-13
8516,2881,3975,1970-03-08,1970-03-08
8517,2881,23,1987-04-01,1987-04-01
8518,2882,4244,2014-07-27,2014-07-27
8519,2882,18,1975-03-26,1975-03-26
8520,2882,3746,1983-12-08,1983-12-08
8521,2882,2918,1982-09-29,1982-09-29
8522,2882,3337,2003-02-20,2003-02-20
8523,2883,3296,1984-06-04,1984-06-04
8524,2883,4838,2001-04-27,2001-04-27
8525,2883,2465,2004-08-09,2004-08-09
8526,2883,1712,1972-11-07,1972-11-07
8527,2884,2590,2001-09-18,2001-09-18
8528,2884,2905,1978-06-23,1978-06-23
8529,2884,3271,2012-04-13,2012-04-13
8530,2884,419,1999-01-31,1999-01-31
8531,2885,1280,1989-07-09,1989-07-09
8532,2885,3289,1995-08-03,1995-08-03
8533,2885,2938,1971-02-02,1971-02-02
8534,2886,1775,1980-05-21,1980-05-21
8535,2886,3388,1992-02-19,1992-02-19
8536,2886,736,1984-05-11,1984-05-11
8537,2886,3147,2002-05-10,2002-05-10
8538,2886,1475,1999-06-06,1999-06-06
8539,2887,1008,1990-10-10,1990-10-10
8540,2888,1559,1980-03-19,1980-03-19
8541,2889,4948,1980-08-29,1980-08-29
8542,2890,1070,1999-05-30,1999-05-30
8543,2890,3457,1983-12-25,1983-12-25
8544,2890,3668,1976-11-18,1976-11-18
8545,2891,1176,1973-08-14,1973-08-14
8546,2891,3678,1991-12-19,1991-12-19
8547,2891,697,2020-11-30,2020-11-30
8548,2891,4700,2012-10-29,2012-10-29
8549,2891,2629,1970-01-12,1970-01-12
8550,2892,1983,2004-02-15,2004-02-15
8551,2892,4862,1976-07-31,1976-07-31
8552,2892,3175,1976-03-24,1976-03-24
8553,2892,4675,1982-03-15,1982-03-15
8554,2892,2548,2012-11-06,2012-11-06
8555,2893,3714,1998-02-20,1998-02-20
8556,2894,1728,1975-03-16,1975-03-16
8557,2894,60,2014-07-08,2014-07-08
8558,2895,4243,2017-05-01,2017-05-01
8559,2896,4818,1998-01-05,1998-01-05
8560,2896,2590,2005-12-08,2005-12-08
8561,2896,3557,1976-04-26,1976-04-26
8562,2896,4065,1970-12-19,1970-12-19
8563,2897,818,1994-07-02,1994-07-02
8564,2897,1663,1996-01-01,1996-01-01
8565,2897,4669,2011-09-06,2011-09-06
8566,2898,753,1989-02-09,1989-02-09
8567,2898,4242,1973-05-24,1973-05-24
8568,2898,3958,1989-12-22,1989-12-22
8569,2898,3273,2008-01-19,2008-01-19
8570,2899,755,2007-10-13,2007-10-13
8571,2899,34,2014-04-28,2014-04-28
8572,2900,3700,2007-03-18,2007-03-18
8573,2900,341,2011-12-18,2011-12-18
8574,2900,1497,1997-02-23,1997-02-23
8575,2900,1032,2013-09-17,2013-09-17
8576,2900,151,1977-01-15,1977-01-15
8577,2901,624,2014-03-26,2014-03-26
8578,2901,695,2009-09-12,2009-09-12
8579,2902,4468,2009-01-13,2009-01-13
8580,2902,512,1996-05-24,1996-05-24
8581,2903,4868,1991-07-27,1991-07-27
8582,2903,1048,2009-03-29,2009-03-29
8583,2903,2041,1976-05-08,1976-05-08
8584,2903,63,2003-05-08,2003-05-08
8585,2904,1764,1986-08-05,1986-08-05
8586,2905,2122,2011-08-28,2011-08-28
8587,2905,1320,1999-03-23,1999-03-23
8588,2905,2556,2013-06-23,2013-06-23
8589,2906,152,1980-02-15,1980-02-15
8590,2906,3696,1979-08-16,1979-08-16
8591,2907,3179,1981-06-02,1981-06-02
8592,2907,1609,2011-10-31,2011-10-31
8593,2908,97,2007-07-02,2007-07-02
8594,2908,3680,2004-03-01,2004-03-01
8595,2909,2254,2007-02-21,2007-02-21
8596,2909,727,1977-05-18,1977-05-18
8597,2909,2887,1981-12-04,1981-12-04
8598,2909,3610,1997-06-27,1997-06-27
8599,2910,4722,2015-05-09,2015-05-09
8600,2910,238,2003-01-03,2003-01-03
8601,2910,3909,1970-02-12,1970-02-12
8602,2911,2424,2004-02-06,2004-02-06
8603,2911,2580,1993-04-13,1993-04-13
8604,2911,4636,2018-10-15,2018-10-15
8605,2911,2885,1980-07-19,1980-07-19
8606,2911,1510,1981-07-05,1981-07-05
8607,2912,925,1974-01-10,1974-01-10
8608,2912,840,2001-03-25,2001-03-25
8609,2912,964,1995-01-07,1995-01-07
8610,2913,4852,2019-09-28,2019-09-28
8611,2913,4339,2020-04-17,2020-04-17
8612,2913,3126,1989-03-25,1989-03-25
8613,2913,4400,2016-02-10,2016-02-10
8614,2914,429,1990-06-28,1990-06-28
8615,2914,89,2007-02-01,2007-02-01
8616,2914,3589,2020-12-19,2020-12-19
8617,2914,4046,1981-07-04,1981-07-04
8618,2915,100,2017-11-23,2017-11-23
8619,2916,937,2014-12-29,2014-12-29
8620,2916,3309,1997-02-17,1997-02-17
8621,2917,736,2018-11-19,2018-11-19
8622,2917,1625,1984-02-12,1984-02-12
8623,2918,2182,2010-10-05,2010-10-05
8624,2918,4999,1987-03-30,1987-03-30
8625,2918,4925,2009-01-03,2009-01-03
8626,2919,82,1978-02-07,1978-02-07
8627,2919,1277,1998-12-02,1998-12-02
8628,2919,1910,1999-05-14,1999-05-14
8629,2919,1055,1981-11-06,1981-11-06
8630,2919,1301,2010-10-25,2010-10-25
8631,2920,429,2017-10-11,2017-10-11
8632,2920,4462,2012-05-07,2012-05-07
8633,2920,4980,1996-07-10,1996-07-10
8634,2920,3435,1971-05-20,1971-05-20
8635,2920,3512,1994-02-26,1994-02-26
8636,2921,9,2020-05-23,2020-05-23
8637,2922,2989,1981-04-08,1981-04-08
8638,2922,2445,2016-08-08,2016-08-08
8639,2922,1463,2021-01-20,2021-01-20
8640,2923,655,2012-12-19,2012-12-19
8641,2923,4694,1976-10-12,1976-10-12
8642,2923,4153,2009-08-01,2009-08-01
8643,2924,2661,1984-12-07,1984-12-07
8644,2924,4741,2015-12-20,2015-12-20
8645,2924,1123,1974-07-20,1974-07-20
8646,2924,2255,1988-05-08,1988-05-08
8647,2925,1519,1987-07-01,1987-07-01
8648,2925,874,2004-05-23,2004-05-23
8649,2925,2998,2005-05-25,2005-05-25
8650,2925,3236,1982-04-08,1982-04-08
8651,2926,3468,1977-12-07,1977-12-07
8652,2926,4314,1977-08-28,1977-08-28
8653,2927,2419,2020-06-22,2020-06-22
8654,2928,3808,1985-01-18,1985-01-18
8655,2928,3026,1998-06-17,1998-06-17
8656,2929,2931,2013-11-29,2013-11-29
8657,2930,4757,1971-03-31,1971-03-31
8658,2930,4673,2006-07-28,2006-07-28
8659,2930,1731,1979-07-27,1979-07-27
8660,2930,713,1976-06-24,1976-06-24
8661,2931,3803,1980-01-21,1980-01-21
8662,2931,2264,1972-05-12,1972-05-12
8663,2931,4883,2018-06-17,2018-06-17
8664,2931,3518,2004-04-26,2004-04-26
8665,2931,1056,1979-05-01,1979-05-01
8666,2932,4106,1986-12-28,1986-12-28
8667,2932,972,1970-07-22,1970-07-22
8668,2933,1651,1970-11-13,1970-11-13
8669,2933,597,2015-12-19,2015-12-19
8670,2933,1450,2014-11-25,2014-11-25
8671,2933,4618,1993-06-19,1993-06-19
8672,2934,2601,2016-11-30,2016-11-30
8673,2934,996,2018-01-18,2018-01-18
8674,2934,2825,1975-03-07,1975-03-07
8675,2934,864,1999-12-03,1999-12-03
8676,2935,4606,2002-05-03,2002-05-03
8677,2935,1855,2002-02-04,2002-02-04
8678,2935,638,1981-08-22,1981-08-22
8679,2935,1071,2020-09-01,2020-09-01
8680,2935,1783,2010-02-14,2010-02-14
8681,2936,1534,2016-10-18,2016-10-18
8682,2936,4706,2018-11-05,2018-11-05
8683,2936,3089,2010-11-25,2010-11-25
8684,2937,1701,2007-06-02,2007-06-02
8685,2937,3259,1991-10-09,1991-10-09
8686,2938,4209,1997-07-14,1997-07-14
8687,2938,2911,2018-02-04,2018-02-04
8688,2938,4430,1973-05-03,1973-05-03
8689,2938,4503,2014-01-29,2014-01-29
8690,2938,3177,1985-01-18,1985-01-18
8691,2939,1737,2014-05-28,2014-05-28
8692,2939,209,1994-09-18,1994-09-18
8693,2940,19,1999-12-25,1999-12-25
8694,2940,1429,1994-04-04,1994-04-04
8695,2940,4192,1983-09-17,1983-09-17
8696,2940,3344,2013-08-15,2013-08-15
8697,2941,2311,2004-12-26,2004-12-26
8698,2941,1008,2006-02-27,2006-02-27
8699,2941,1664,2020-02-01,2020-02-01
8700,2941,965,1994-11-27,1994-11-27
8701,2942,1316,2009-10-18,2009-10-18
8702,2942,14,1977-03-28,1977-03-28
8703,2942,1965,2012-06-28,2012-06-28
8704,2942,4093,1972-07-15,1972-07-15
8705,2942,2434,1976-03-23,1976-03-23
8706,2943,1134,1980-01-11,1980-01-11
8707,2943,702,1987-08-18,1987-08-18
8708,2943,2375,1989-09-03,1989-09-03
8709,2943,1956,2005-04-28,2005-04-28
8710,2943,4906,2014-06-03,2014-06-03
8711,2944,966,1981-08-15,1981-08-15
8712,2945,3637,1990-01-10,1990-01-10
8713,2945,4285,2019-12-17,2019-12-17
8714,2945,2365,1973-05-16,1973-05-16
8715,2946,3162,1978-09-22,1978-09-22
8716,2946,2774,1981-03-23,1981-03-23
8717,2946,4087,2020-12-31,2020-12-31
8718,2946,148,2010-12-22,2010-12-22
8719,2947,2539,1988-09-16,1988-09-16
8720,2947,4515,2007-04-20,2007-04-20
8721,2948,2060,1978-02-26,1978-02-26
8722,2948,3474,1991-08-23,1991-08-23
8723,2949,4503,1992-09-21,1992-09-21
8724,2949,3265,2008-07-11,2008-07-11
8725,2950,290,1993-03-04,1993-03-04
8726,2950,3568,1994-09-13,1994-09-13
8727,2950,2861,1972-05-25,1972-05-25
8728,2950,3759,2015-07-18,2015-07-18
8729,2951,2868,1975-05-10,1975-05-10
8730,2951,66,1990-02-05,1990-02-05
8731,2951,716,1988-02-01,1988-02-01
8732,2952,4305,2007-05-18,2007-05-18
8733,2952,2864,1997-06-10,1997-06-10
8734,2952,4056,2015-03-27,2015-03-27
8735,2952,2706,1997-04-20,1997-04-20
8736,2952,418,1996-07-22,1996-07-22
8737,2953,860,2006-10-10,2006-10-10
8738,2953,4805,1979-05-07,1979-05-07
8739,2953,310,2018-04-18,2018-04-18
8740,2954,2220,1997-05-05,1997-05-05
8741,2954,4835,2012-07-21,2012-07-21
8742,2954,2305,1977-12-28,1977-12-28
8743,2954,519,1970-12-01,1970-12-01
8744,2955,2469,1983-08-05,1983-08-05
8745,2955,4675,2016-02-19,2016-02-19
8746,2955,3785,1993-02-08,1993-02-08
8747,2955,191,1990-11-08,1990-11-08
8748,2956,3435,1997-10-05,1997-10-05
8749,2956,2347,2001-05-07,2001-05-07
8750,2957,59,1999-03-24,1999-03-24
8751,2957,2667,2008-05-31,2008-05-31
8752,2957,957,1992-10-27,1992-10-27
8753,2958,789,2014-06-08,2014-06-08
8754,2958,1591,1974-06-05,1974-06-05
8755,2958,697,2009-02-23,2009-02-23
8756,2958,300,1977-02-07,1977-02-07
8757,2958,4271,1985-03-29,1985-03-29
8758,2959,366,1993-08-11,1993-08-11
8759,2959,762,1976-07-27,1976-07-27
8760,2959,412,2020-08-07,2020-08-07
8761,2959,1730,2016-09-20,2016-09-20
8762,2960,1780,1995-08-31,1995-08-31
8763,2961,1066,1982-11-18,1982-11-18
8764,2961,2133,1993-09-11,1993-09-11
8765,2961,3298,1980-04-17,1980-04-17
8766,2962,2874,2018-07-24,2018-07-24
8767,2962,1840,1972-05-19,1972-05-19
8768,2962,4638,1970-08-05,1970-08-05
8769,2962,3868,1998-06-01,1998-06-01
8770,2963,3898,1988-12-11,1988-12-11
8771,2963,2868,1990-03-20,1990-03-20
8772,2963,1906,2019-08-04,2019-08-04
8773,2963,1414,1970-11-01,1970-11-01
8774,2963,4712,1994-07-04,1994-07-04
8775,2964,538,1973-04-01,1973-04-01
8776,2965,1498,1981-07-08,1981-07-08
8777,2965,548,2005-03-27,2005-03-27
8778,2966,3278,2013-01-04,2013-01-04
8779,2966,1465,2012-06-14,2012-06-14
8780,2967,618,1990-02-17,1990-02-17
8781,2968,3347,2010-12-21,2010-12-21
8782,2969,712,2002-11-08,2002-11-08
8783,2969,4039,1999-03-28,1999-03-28
8784,2969,2672,1977-08-30,1977-08-30
8785,2970,1172,1981-08-01,1981-08-01
8786,2971,2931,2019-01-11,2019-01-11
8787,2971,581,2008-09-07,2008-09-07
8788,2971,4827,1990-02-25,1990-02-25
8789,2971,1714,2015-02-04,2015-02-04
8790,2971,3746,1974-03-29,1974-03-29
8791,2972,3553,1973-01-29,1973-01-29
8792,2973,3205,1992-02-09,1992-02-09
8793,2973,1401,2015-12-01,2015-12-01
8794,2973,3882,1993-05-03,1993-05-03
8795,2973,1174,1992-03-31,1992-03-31
8796,2974,3999,1987-06-16,1987-06-16
8797,2975,4247,1975-10-01,1975-10-01
8798,2976,948,1987-12-27,1987-12-27
8799,2976,139,1981-08-29,1981-08-29
8800,2976,4837,2001-05-23,2001-05-23
8801,2976,4928,2019-08-02,2019-08-02
8802,2976,3248,2004-05-30,2004-05-30
8803,2977,238,2000-04-15,2000-04-15
8804,2977,568,1974-12-24,1974-12-24
8805,2977,1117,2007-09-28,2007-09-28
8806,2977,2659,1972-10-08,1972-10-08
8807,2977,4526,1984-09-20,1984-09-20
8808,2978,3475,2020-05-23,2020-05-23
8809,2978,4922,1983-12-01,1983-12-01
8810,2978,4157,1987-12-29,1987-12-29
8811,2978,3769,1998-01-03,1998-01-03
8812,2978,3108,2006-08-21,2006-08-21
8813,2979,734,1993-04-25,1993-04-25
8814,2979,3785,2020-09-16,2020-09-16
8815,2980,4215,1996-09-24,1996-09-24
8816,2980,2101,1989-01-18,1989-01-18
8817,2981,2795,1987-03-08,1987-03-08
8818,2981,4859,1985-04-22,1985-04-22
8819,2982,856,1970-12-20,1970-12-20
8820,2982,1443,1988-01-08,1988-01-08
8821,2982,2911,1978-04-28,1978-04-28
8822,2982,1103,2012-01-06,2012-01-06
8823,2983,3768,1975-02-11,1975-02-11
8824,2983,4142,1980-02-22,1980-02-22
8825,2983,2611,1979-04-17,1979-04-17
8826,2983,2828,1995-10-10,1995-10-10
8827,2984,2671,2005-06-13,2005-06-13
8828,2984,994,1979-10-04,1979-10-04
8829,2984,4166,1980-04-17,1980-04-17
8830,2984,2711,1996-07-28,1996-07-28
8831,2985,2971,1993-02-28,1993-02-28
8832,2985,1956,2000-08-06,2000-08-06
8833,2985,4299,1998-08-17,1998-08-17
8834,2986,3487,1999-03-28,1999-03-28
8835,2987,4464,1977-06-12,1977-06-12
8836,2987,3985,1972-02-23,1972-02-23
8837,2987,1400,1988-05-30,1988-05-30
8838,2987,4733,1997-07-23,1997-07-23
8839,2988,653,1988-06-15,1988-06-15
8840,2988,1821,1993-06-15,1993-06-15
8841,2988,1614,2009-03-29,2009-03-29
8842,2988,2164,2009-12-31,2009-12-31
8843,2988,2414,1970-02-13,1970-02-13
8844,2989,1672,1998-05-01,1998-05-01
8845,2990,389,1975-07-16,1975-07-16
8846,2990,69,1986-10-06,1986-10-06
8847,2990,757,1987-04-08,1987-04-08
8848,2990,2974,1971-02-09,1971-02-09
8849,2990,1240,2012-07-06,2012-07-06
8850,2991,93,2018-09-14,2018-09-14
8851,2991,2221,2006-04-20,2006-04-20
8852,2991,3896,2020-12-23,2020-12-23
8853,2992,3733,1972-03-09,1972-03-09
8854,2992,1801,1971-10-16,1971-10-16
8855,2993,482,1989-07-05,1989-07-05
8856,2993,3858,2008-09-22,2008-09-22
8857,2993,4003,1999-03-03,1999-03-03
8858,2993,475,1982-03-30,1982-03-30
8859,2994,4308,2015-09-14,2015-09-14
8860,2994,3682,1975-03-07,1975-03-07
8861,2994,1144,2006-10-04,2006-10-04
8862,2994,2094,2011-05-14,2011-05-14
8863,2994,3454,2020-12-28,2020-12-28
8864,2995,31,1988-04-02,1988-04-02
8865,2996,1138,1978-09-26,1978-09-26
8866,2996,3002,1984-08-04,1984-08-04
8867,2997,2741,1990-04-17,1990-04-17
8868,2997,330,1998-10-10,1998-10-10
8869,2997,1130,1991-07-20,1991-07-20
8870,2997,462,1990-03-03,1990-03-03
8871,2997,4321,1981-02-04,1981-02-04
8872,2998,698,2011-07-03,2011-07-03
