id,u_id,b_id,created_at,upated_at
7178,2375,4076,2003-10-01,2003-10-01
7179,2375,3307,1999-12-13,1999-12-13
7180,2375,4599,1987-08-29,1987-08-29
7181,2376,1059,2021-01-25,2021-01-25
7182,2376,3307,2013-06-10,2013-06-10
7183,2376,4408,1987-03-09,1987-03-09
7184,2377,46,1999-01-29,1999-01-29
7185,2377,3349,2011-02-18,2011-02-18
7186,2377,1567,1990-07-01,1990-07-01
7187,2377,1391,1996-03-06,1996-03-06
7188,2377,3639,2017-04-07,2017-04-07
7189,2378,1176,1993-03-11,1993-03-11
7190,2379,1837,2005-06-27,2005-06-27
7191,2380,3207,2000-10-30,2000-10-30
7192,2380,3613,1985-10-21,1985-10-21
7193,2380,3870,1975-08-24,1975-08-24
7194,2381,3577,2019-06-07,2019-06-07
7195,2381,1474,1974-02-03,1974-02-03
7196,2381,1236,1979-05-08,1979-05-08
7197,2381,3623,2017-08-31,2017-08-31
7198,2382,1362,2011-03-24,2011-03-24
7199,2382,1723,1990-11-30,1990-11-30
7200,2382,1924,1994-03-15,1994-03-15
7201,2382,4746,1991-11-06,1991-11-06
7202,2383,3998,2012-12-05,2012-12-05
7203,2383,828,2012-04-17,2012-04-17
7204,2383,425,2007-10-31,2007-10-31
7205,2383,1350,1982-01-31,1982-01-31
7206,2383,2903,1985-03-07,1985-03-07
7207,2384,2477,1989-12-18,1989-12-18
7208,2384,3051,2016-08-24,2016-08-24
7209,2384,464,2013-03-24,2013-03-24
7210,2385,125,1998-01-01,1998-01-01
7211,2385,3294,1973-11-25,1973-11-25
7212,2385,3839,1990-11-07,1990-11-07
7213,2385,3389,2007-08-31,2007-08-31
7214,2386,1815,1985-01-09,1985-01-09
7215,2386,1515,2017-02-12,2017-02-12
7216,2386,354,2018-05-14,2018-05-14
7217,2386,2933,1983-09-21,1983-09-21
7218,2386,4333,2001-07-08,2001-07-08
7219,2387,834,2017-07-10,2017-07-10
7220,2387,4918,1990-01-03,1990-01-03
7221,2387,1388,2017-04-27,2017-04-27
7222,2388,3504,2001-07-10,2001-07-10
7223,2388,1812,1984-06-21,1984-06-21
7224,2388,712,2004-06-29,2004-06-29
7225,2389,1531,2018-07-25,2018-07-25
7226,2389,4193,2018-06-05,2018-06-05
7227,2390,206,2000-10-24,2000-10-24
7228,2390,2587,1970-08-14,1970-08-14
7229,2390,1635,1983-05-05,1983-05-05
7230,2390,3808,2000-10-01,2000-10-01
7231,2390,658,1973-04-14,1973-04-14
7232,2391,2794,2019-08-16,2019-08-16
7233,2391,4908,2003-12-15,2003-12-15
7234,2392,3400,2018-07-06,2018-07-06
7235,2392,1022,2020-04-10,2020-04-10
7236,2392,4454,1992-07-28,1992-07-28
7237,2392,2784,1974-10-25,1974-10-25
7238,2393,3637,2009-02-06,2009-02-06
7239,2393,2366,1999-07-09,1999-07-09
7240,2393,4684,1986-06-04,1986-06-04
7241,2393,3140,2016-09-15,2016-09-15
7242,2394,4328,1984-02-12,1984-02-12
7243,2394,1960,2017-09-14,2017-09-14
7244,2394,3170,1999-10-26,1999-10-26
7245,2395,3938,2003-03-05,2003-03-05
7246,2395,1605,1993-08-12,1993-08-12
7247,2395,369,1978-08-11,1978-08-11
7248,2395,756,1986-07-02,1986-07-02
7249,2396,665,1987-02-16,1987-02-16
7250,2396,1651,1976-01-24,1976-01-24
7251,2397,2838,2009-07-03,2009-07-03
7252,2397,1913,2005-10-05,2005-10-05
7253,2397,2675,2020-10-14,2020-10-14
7254,2398,233,2009-03-08,2009-03-08
7255,2398,2955,2020-04-24,2020-04-24
7256,2398,2078,1974-05-05,1974-05-05
7257,2398,3315,2002-09-28,2002-09-28
7258,2399,3848,2000-05-29,2000-05-29
7259,2399,1996,2001-04-09,2001-04-09
7260,2400,1801,2016-08-01,2016-08-01
7261,2401,2166,1978-01-05,1978-01-05
7262,2401,3992,2003-06-06,2003-06-06
7263,2401,1424,2000-08-15,2000-08-15
7264,2401,1793,1992-08-01,1992-08-01
7265,2402,4570,1974-10-25,1974-10-25
7266,2402,329,2006-11-18,2006-11-18
7267,2402,3981,2010-01-26,2010-01-26
7268,2403,2399,2017-07-04,2017-07-04
7269,2403,162,1985-11-14,1985-11-14
7270,2403,4100,2018-08-04,2018-08-04
7271,2403,843,1985-07-01,1985-07-01
7272,2404,92,1970-02-05,1970-02-05
7273,2404,2214,1991-11-22,1991-11-22
7274,2404,162,1981-11-22,1981-11-22
7275,2405,3839,2020-11-19,2020-11-19
7276,2405,1145,1976-12-23,1976-12-23
7277,2405,236,2002-04-06,2002-04-06
7278,2406,4344,2016-11-14,2016-11-14
7279,2406,1538,1980-02-21,1980-02-21
7280,2406,4839,2013-06-28,2013-06-28
7281,2407,2678,1971-06-13,1971-06-13
7282,2407,3597,2011-01-06,2011-01-06
7283,2408,255,1980-07-26,1980-07-26
7284,2409,549,1999-08-29,1999-08-29
7285,2409,1135,2001-11-25,2001-11-25
7286,2409,2432,1978-01-16,1978-01-16
7287,2409,31,2009-11-28,2009-11-28
7288,2409,4175,1974-04-29,1974-04-29
7289,2410,4517,2018-07-12,2018-07-12
7290,2410,5,1976-11-27,1976-11-27
7291,2411,2089,1994-03-24,1994-03-24
7292,2411,4414,2019-02-28,2019-02-28
7293,2411,4728,2008-11-09,2008-11-09
7294,2411,4778,2000-06-09,2000-06-09
7295,2411,958,1976-09-20,1976-09-20
7296,2412,2226,2020-02-17,2020-02-17
7297,2412,3837,2001-03-12,2001-03-12
7298,2413,4022,1990-07-27,1990-07-27
7299,2413,1046,1975-04-30,1975-04-30
7300,2414,3174,2017-10-31,2017-10-31
7301,2415,367,2014-12-10,2014-12-10
7302,2415,2945,1986-08-21,1986-08-21
7303,2415,2000,1971-10-28,1971-10-28
7304,2415,1130,1997-08-20,1997-08-20
7305,2416,3,1978-02-16,1978-02-16
7306,2416,1212,1989-10-13,1989-10-13
7307,2416,985,2019-09-09,2019-09-09
7308,2416,1716,1992-06-19,1992-06-19
7309,2417,1671,2000-06-17,2000-06-17
7310,2417,1866,1993-04-02,1993-04-02
7311,2417,2074,2000-10-26,2000-10-26
7312,2417,4613,1990-06-15,1990-06-15
7313,2417,2335,1981-11-17,1981-11-17
7314,2418,3627,2005-06-23,2005-06-23
7315,2418,3648,1987-05-13,1987-05-13
7316,2418,686,2013-04-18,2013-04-18
7317,2419,4312,1971-01-08,1971-01-08
7318,2420,2452,1997-11-03,1997-11-03
7319,2420,3043,2000-05-16,2000-05-16
7320,2420,2217,1997-07-21,1997-07-21
7321,2421,4317,2004-12-26,2004-12-26
7322,2422,3842,1978-12-16,1978-12-16
7323,2422,2911,1971-01-31,1971-01-31
7324,2422,2066,1992-05-26,1992-05-26
7325,2423,4507,2002-03-19,2002-03-19
7326,2424,4754,1976-03-16,1976-03-16
7327,2424,2300,2000-06-09,2000-06-09
7328,2425,2619,1983-09-08,1983-09-08
7329,2425,4393,1979-10-05,1979-10-05
7330,2425,3693,2004-09-01,2004-09-01
7331,2425,418,2014-12-17,2014-12-17
7332,2426,2900,2014-09-03,2014-09-03
7333,2426,3169,1996-04-27,1996-04-27
7334,2426,1549,2008-10-20,2008-10-20
7335,2426,660,2018-05-30,2018-05-30
7336,2426,899,1994-11-19,1994-11-19
7337,2427,2271,1990-11-13,1990-11-13
7338,2427,3751,2016-09-03,2016-09-03
7339,2427,4721,1986-05-09,1986-05-09
7340,2427,3896,1998-11-27,1998-11-27
7341,2428,2606,2008-12-23,2008-12-23
7342,2428,3211,1976-06-28,1976-06-28
7343,2428,4496,1994-07-30,1994-07-30
7344,2428,4647,1985-12-10,1985-12-10
7345,2429,3217,1974-02-09,1974-02-09
7346,2430,4114,1997-06-17,1997-06-17
7347,2430,1818,1981-05-08,1981-05-08
7348,2430,916,1970-10-13,1970-10-13
7349,2430,1597,1983-09-30,1983-09-30
7350,2431,4639,1990-12-14,1990-12-14
7351,2431,3944,1985-01-07,1985-01-07
7352,2432,2521,2017-06-08,2017-06-08
7353,2432,4635,2019-10-16,2019-10-16
7354,2432,4730,1985-08-24,1985-08-24
7355,2433,3420,1995-01-21,1995-01-21
7356,2434,3951,1972-03-15,1972-03-15
7357,2435,4462,1978-01-13,1978-01-13
7358,2435,3496,1979-10-03,1979-10-03
7359,2435,3373,2012-08-08,2012-08-08
7360,2436,2907,1999-07-02,1999-07-02
7361,2436,810,1983-01-05,1983-01-05
7362,2436,3098,2009-04-17,2009-04-17
7363,2436,3787,1972-02-21,1972-02-21
7364,2437,4514,1972-01-07,1972-01-07
7365,2437,1480,1996-01-30,1996-01-30
7366,2438,3951,2005-06-26,2005-06-26
7367,2438,4351,1995-12-21,1995-12-21
7368,2438,4777,2015-04-30,2015-04-30
7369,2439,4855,1993-08-09,1993-08-09
7370,2439,4850,1992-04-23,1992-04-23
7371,2439,3921,1992-06-30,1992-06-30
7372,2440,2813,2017-02-05,2017-02-05
7373,2440,1596,1982-12-22,1982-12-22
7374,2441,962,1998-10-20,1998-10-20
7375,2441,3217,2017-08-20,2017-08-20
7376,2441,3608,2012-02-27,2012-02-27
7377,2442,709,2000-11-20,2000-11-20
7378,2442,2600,2019-08-23,2019-08-23
7379,2443,4301,1991-09-24,1991-09-24
7380,2444,2963,1985-07-16,1985-07-16
7381,2444,1730,2005-09-04,2005-09-04
7382,2444,4848,1999-01-23,1999-01-23
7383,2444,2837,1993-06-17,1993-06-17
7384,2445,4293,2011-10-17,2011-10-17
7385,2445,4421,1990-06-03,1990-06-03
7386,2446,3968,2000-03-16,2000-03-16
7387,2446,222,2017-11-06,2017-11-06
7388,2447,4012,1980-01-14,1980-01-14
7389,2447,4940,2003-01-11,2003-01-11
7390,2448,2906,2013-02-27,2013-02-27
7391,2448,1147,1992-06-26,1992-06-26
7392,2448,3488,2009-12-30,2009-12-30
7393,2449,1104,1989-09-13,1989-09-13
7394,2449,4981,1993-07-05,1993-07-05
7395,2449,3560,2012-11-18,2012-11-18
7396,2449,2672,1972-02-25,1972-02-25
7397,2449,4049,1978-12-10,1978-12-10
7398,2450,3511,2005-01-06,2005-01-06
7399,2450,4776,1993-01-02,1993-01-02
7400,2451,745,1999-12-23,1999-12-23
7401,2451,2423,1970-01-04,1970-01-04
7402,2451,68,1973-08-05,1973-08-05
7403,2452,4448,1994-11-08,1994-11-08
7404,2452,2403,2012-11-16,2012-11-16
7405,2452,4903,1996-04-25,1996-04-25
7406,2453,1694,2000-10-27,2000-10-27
7407,2453,1890,2000-01-01,2000-01-01
7408,2454,2903,2011-06-21,2011-06-21
7409,2454,3833,1984-09-23,1984-09-23
7410,2455,2964,1999-03-22,1999-03-22
7411,2455,4406,1995-07-23,1995-07-23
7412,2455,3261,1971-01-05,1971-01-05
7413,2455,1542,1980-06-27,1980-06-27
7414,2455,2495,1986-07-31,1986-07-31
7415,2456,2376,2002-09-19,2002-09-19
7416,2456,2894,2000-10-12,2000-10-12
7417,2456,2617,1998-12-29,1998-12-29
7418,2456,1474,1972-03-16,1972-03-16
7419,2457,2010,1972-03-15,1972-03-15
7420,2457,672,2001-06-28,2001-06-28
7421,2457,2084,2018-06-03,2018-06-03
7422,2457,3080,2005-06-01,2005-06-01
7423,2457,2900,1976-09-30,1976-09-30
7424,2458,3886,2002-05-19,2002-05-19
7425,2458,2491,1997-03-19,1997-03-19
7426,2459,4495,1996-07-13,1996-07-13
7427,2459,4140,1974-03-13,1974-03-13
7428,2460,3724,2003-04-21,2003-04-21
7429,2460,650,1998-11-10,1998-11-10
7430,2460,2442,1984-11-01,1984-11-01
7431,2460,1806,2019-11-20,2019-11-20
7432,2461,2284,1974-09-21,1974-09-21
7433,2461,936,1994-03-29,1994-03-29
7434,2461,2493,2014-04-24,2014-04-24
7435,2461,3199,1973-03-24,1973-03-24
7436,2462,4760,1971-12-10,1971-12-10
7437,2463,728,1995-12-09,1995-12-09
7438,2463,2007,2011-03-09,2011-03-09
7439,2464,155,2015-09-09,2015-09-09
7440,2464,4875,2001-06-11,2001-06-11
7441,2464,2017,2007-03-07,2007-03-07
7442,2465,361,2018-01-14,2018-01-14
7443,2465,2495,2017-09-09,2017-09-09
7444,2465,3249,2006-09-23,2006-09-23
7445,2465,3610,1998-10-23,1998-10-23
7446,2466,179,2010-01-28,2010-01-28
7447,2467,3410,2004-09-14,2004-09-14
7448,2467,528,2006-11-01,2006-11-01
7449,2467,3232,1978-02-04,1978-02-04
7450,2467,1603,1974-04-01,1974-04-01
7451,2467,1337,1980-06-18,1980-06-18
7452,2468,2413,1983-01-24,1983-01-24
7453,2469,971,1996-04-03,1996-04-03
7454,2469,162,1976-07-24,1976-07-24
7455,2469,153,1981-01-12,1981-01-12
7456,2469,929,2007-05-14,2007-05-14
7457,2470,1136,2009-06-29,2009-06-29
7458,2471,1781,2020-10-04,2020-10-04
7459,2471,1224,1972-02-21,1972-02-21
7460,2472,4402,1990-04-11,1990-04-11
7461,2472,2334,2010-09-12,2010-09-12
7462,2472,2959,1985-06-13,1985-06-13
7463,2472,3270,1982-09-19,1982-09-19
7464,2473,737,1979-03-08,1979-03-08
7465,2473,3215,2013-01-09,2013-01-09
7466,2473,4104,1980-07-06,1980-07-06
7467,2474,3454,1988-09-28,1988-09-28
7468,2474,4918,1981-02-18,1981-02-18
7469,2475,455,2002-11-01,2002-11-01
7470,2476,3880,1996-08-09,1996-08-09
7471,2476,2663,2006-10-29,2006-10-29
7472,2476,4104,1982-04-28,1982-04-28
7473,2476,77,1994-03-10,1994-03-10
7474,2477,3237,1998-02-18,1998-02-18
7475,2477,1187,1994-11-18,1994-11-18
7476,2477,3559,1984-02-15,1984-02-15
7477,2477,3165,2004-04-24,2004-04-24
7478,2477,3156,1981-06-08,1981-06-08
7479,2478,3695,2019-10-31,2019-10-31
7480,2478,1452,1991-05-29,1991-05-29
7481,2478,4362,2003-10-11,2003-10-11
7482,2479,4027,1991-08-07,1991-08-07
7483,2479,4559,2004-06-08,2004-06-08
7484,2479,4518,2007-08-26,2007-08-26
7485,2480,1315,2018-04-24,2018-04-24
7486,2480,2764,2007-01-18,2007-01-18
7487,2480,1395,1976-12-30,1976-12-30
7488,2480,1172,2011-05-07,2011-05-07
7489,2480,4070,1977-03-17,1977-03-17
7490,2481,4662,2018-05-31,2018-05-31
7491,2481,2428,1971-05-26,1971-05-26
7492,2481,4586,2004-05-02,2004-05-02
7493,2482,1774,2010-01-21,2010-01-21
7494,2483,115,1982-12-21,1982-12-21
7495,2483,856,2014-11-28,2014-11-28
7496,2483,1171,2006-11-12,2006-11-12
7497,2483,2209,2002-01-04,2002-01-04
7498,2484,4097,1972-01-27,1972-01-27
7499,2484,4531,1991-12-02,1991-12-02
7500,2484,1319,2001-04-27,2001-04-27
7501,2484,767,1976-09-30,1976-09-30
7502,2484,3033,1974-05-26,1974-05-26
7503,2485,3067,1995-10-08,1995-10-08
7504,2486,1087,2008-05-03,2008-05-03
7505,2486,1957,1976-04-20,1976-04-20
7506,2486,2649,2011-10-31,2011-10-31
7507,2487,2259,2020-12-28,2020-12-28
7508,2487,3955,1987-03-11,1987-03-11
7509,2487,3356,2012-04-20,2012-04-20
7510,2488,137,1992-11-14,1992-11-14
7511,2488,9,1982-05-11,1982-05-11
7512,2488,3178,2006-08-15,2006-08-15
7513,2489,4698,2005-01-21,2005-01-21
7514,2490,1699,1998-07-10,1998-07-10
7515,2490,2328,2009-10-10,2009-10-10
7516,2490,560,1988-11-03,1988-11-03
7517,2490,2387,2000-10-13,2000-10-13
7518,2490,3774,1977-07-27,1977-07-27
7519,2491,4442,1986-06-16,1986-06-16
7520,2491,397,1992-11-28,1992-11-28
7521,2491,4181,1984-11-26,1984-11-26
7522,2491,512,1993-06-17,1993-06-17
7523,2492,3778,1996-08-04,1996-08-04
7524,2492,2730,2002-01-10,2002-01-10
7525,2492,2501,2003-06-12,2003-06-12
7526,2492,784,2006-07-08,2006-07-08
7527,2492,4616,2011-07-22,2011-07-22
7528,2493,3662,2012-04-09,2012-04-09
7529,2494,1371,1982-11-08,1982-11-08
7530,2494,3871,2004-01-19,2004-01-19
7531,2495,4928,1974-06-10,1974-06-10
7532,2496,159,1993-09-12,1993-09-12
7533,2496,2775,1978-03-02,1978-03-02
7534,2497,4476,1995-09-24,1995-09-24
7535,2497,641,1986-09-23,1986-09-23
7536,2497,267,2006-12-24,2006-12-24
7537,2498,1491,1977-12-04,1977-12-04
7538,2498,1176,1993-09-12,1993-09-12
7539,2498,727,2018-10-17,2018-10-17
7540,2498,424,1987-02-24,1987-02-24
7541,2498,2657,2013-05-11,2013-05-11
7542,2499,4955,1995-12-01,1995-12-01
7543,2500,3697,2000-03-22,2000-03-22
7544,2500,4477,1990-05-23,1990-05-23
7545,2500,3446,2015-07-02,2015-07-02
7546,2501,1030,2013-10-02,2013-10-02
7547,2502,40,2017-01-27,2017-01-27
7548,2502,2983,1979-01-06,1979-01-06
7549,2502,2536,1994-09-05,1994-09-05
7550,2502,1742,1990-03-05,1990-03-05
7551,2502,4981,2008-11-04,2008-11-04
7552,2503,1626,2020-02-04,2020-02-04
7553,2503,2258,1971-03-31,1971-03-31
7554,2503,1239,2001-04-17,2001-04-17
7555,2503,229,2018-05-08,2018-05-08
7556,2504,2533,1998-07-19,1998-07-19
7557,2504,3414,2003-06-18,2003-06-18
7558,2504,1249,1976-12-20,1976-12-20
7559,2504,4324,1998-09-19,1998-09-19
7560,2504,1732,1997-03-18,1997-03-18
7561,2505,766,1990-11-14,1990-11-14
7562,2505,2114,1986-06-18,1986-06-18
7563,2505,2714,1999-07-12,1999-07-12
7564,2506,3223,2002-06-06,2002-06-06
7565,2506,1347,1971-03-16,1971-03-16
7566,2506,1130,1999-10-06,1999-10-06
7567,2506,400,1974-01-28,1974-01-28
7568,2507,1877,1980-01-05,1980-01-05
7569,2507,1850,1975-09-28,1975-09-28
7570,2507,1859,2014-11-24,2014-11-24
7571,2507,3944,1984-03-09,1984-03-09
7572,2507,4863,1985-01-20,1985-01-20
7573,2508,3256,2016-01-02,2016-01-02
7574,2508,4817,2007-03-03,2007-03-03
7575,2509,1747,1984-03-12,1984-03-12
7576,2509,4732,1987-01-18,1987-01-18
7577,2509,1232,1978-09-20,1978-09-20
7578,2509,1859,2004-01-11,2004-01-11
7579,2509,2706,2018-01-29,2018-01-29
7580,2510,1454,1979-10-16,1979-10-16
7581,2510,2008,2011-10-07,2011-10-07
7582,2510,1605,1971-07-14,1971-07-14
7583,2511,3763,2018-04-15,2018-04-15
7584,2511,3859,1997-04-05,1997-04-05
7585,2511,277,2016-03-15,2016-03-15
7586,2512,2569,1973-10-05,1973-10-05
7587,2512,3904,1977-04-13,1977-04-13
7588,2513,387,1972-02-25,1972-02-25
7589,2514,417,2010-05-20,2010-05-20
7590,2515,4881,1999-04-20,1999-04-20
7591,2515,2762,2015-10-03,2015-10-03
7592,2515,3797,1983-12-19,1983-12-19
7593,2515,1178,2014-10-13,2014-10-13
7594,2515,4075,2013-09-10,2013-09-10
7595,2516,4829,1998-08-07,1998-08-07
7596,2516,3021,1976-12-11,1976-12-11
7597,2516,1082,1985-05-23,1985-05-23
7598,2516,3493,2000-04-20,2000-04-20
7599,2516,2032,2015-04-02,2015-04-02
7600,2517,2653,1979-03-06,1979-03-06
7601,2518,3370,2004-01-06,2004-01-06
7602,2518,1363,1980-04-28,1980-04-28
7603,2518,316,1977-11-18,1977-11-18
7604,2519,4600,2003-09-03,2003-09-03
7605,2519,2566,1971-02-13,1971-02-13
7606,2519,4644,1997-11-09,1997-11-09
7607,2520,3231,2011-03-30,2011-03-30
7608,2520,3911,1991-06-27,1991-06-27
7609,2520,3818,1995-05-27,1995-05-27
7610,2520,4603,1982-03-22,1982-03-22
7611,2520,538,2019-11-26,2019-11-26
7612,2521,1327,2019-05-15,2019-05-15
7613,2521,1235,1991-06-24,1991-06-24
7614,2521,4326,2014-06-13,2014-06-13
7615,2522,2477,1989-11-08,1989-11-08
7616,2522,2678,1972-07-14,1972-07-14
7617,2523,3690,1979-06-16,1979-06-16
7618,2523,2532,2003-08-29,2003-08-29
7619,2523,1674,1983-01-18,1983-01-18
7620,2523,3347,2003-10-25,2003-10-25
7621,2524,596,2008-07-19,2008-07-19
7622,2524,217,1993-10-28,1993-10-28
7623,2524,3336,1993-03-02,1993-03-02
7624,2524,4963,2000-06-06,2000-06-06
7625,2525,1359,2013-10-19,2013-10-19
7626,2525,1636,2019-12-18,2019-12-18
7627,2526,2373,1982-08-26,1982-08-26
7628,2527,2184,2014-09-26,2014-09-26
7629,2527,4627,2018-02-08,2018-02-08
7630,2528,3042,2016-06-28,2016-06-28
7631,2528,2476,2018-12-08,2018-12-08
7632,2528,2007,1989-08-18,1989-08-18
7633,2529,4869,2008-09-06,2008-09-06
7634,2529,1026,1982-02-15,1982-02-15
7635,2529,3680,2003-07-06,2003-07-06
7636,2529,1948,2016-06-18,2016-06-18
7637,2529,3917,2014-03-27,2014-03-27
7638,2530,3488,2014-07-29,2014-07-29
7639,2530,2111,2013-11-04,2013-11-04
7640,2530,1997,2003-02-01,2003-02-01
7641,2530,3080,1977-11-20,1977-11-20
7642,2531,2336,1991-05-28,1991-05-28
7643,2531,792,2020-01-08,2020-01-08
7644,2531,4505,1977-05-06,1977-05-06
7645,2532,2010,1979-10-21,1979-10-21
7646,2533,2811,1970-06-10,1970-06-10
7647,2533,2134,1981-05-17,1981-05-17
7648,2533,4448,1990-09-21,1990-09-21
7649,2533,1763,1990-01-17,1990-01-17
7650,2533,4084,1992-04-28,1992-04-28
7651,2534,196,2003-11-28,2003-11-28
7652,2534,2385,2020-01-13,2020-01-13
7653,2534,4705,1979-03-10,1979-03-10
7654,2534,1352,2006-10-23,2006-10-23
7655,2534,4795,2004-09-10,2004-09-10
7656,2535,3238,2018-03-17,2018-03-17
7657,2535,4773,2018-12-23,2018-12-23
7658,2535,4952,1981-02-05,1981-02-05
7659,2535,3624,1985-01-24,1985-01-24
7660,2536,4581,1983-11-27,1983-11-27
7661,2536,4618,2006-08-17,2006-08-17
7662,2537,4964,1988-04-29,1988-04-29
7663,2537,2000,1998-04-11,1998-04-11
7664,2537,3756,1993-11-11,1993-11-11
7665,2538,3241,1981-01-29,1981-01-29
7666,2538,821,1986-11-17,1986-11-17
7667,2538,936,2011-11-21,2011-11-21
7668,2538,3800,2013-07-13,2013-07-13
7669,2538,2337,1970-04-30,1970-04-30
7670,2539,4244,1975-01-31,1975-01-31
7671,2539,414,1977-06-22,1977-06-22
7672,2539,4993,1970-07-08,1970-07-08
7673,2539,183,1999-02-11,1999-02-11
7674,2539,4481,1982-03-12,1982-03-12
7675,2540,3578,2011-12-15,2011-12-15
7676,2540,2568,1984-06-17,1984-06-17
7677,2540,1883,1994-08-21,1994-08-21
7678,2541,1274,1998-08-29,1998-08-29
7679,2542,2093,1993-09-13,1993-09-13
7680,2542,1066,1973-07-17,1973-07-17
7681,2542,1821,1998-12-06,1998-12-06
7682,2543,448,1998-09-28,1998-09-28
7683,2543,3692,2014-06-16,2014-06-16
7684,2544,2720,1998-10-21,1998-10-21
7685,2545,703,1987-10-08,1987-10-08
7686,2546,152,1996-09-30,1996-09-30
7687,2546,2819,2018-03-22,2018-03-22
7688,2546,4233,1981-09-17,1981-09-17
7689,2546,1765,1973-12-30,1973-12-30
7690,2547,4767,1988-01-11,1988-01-11
7691,2547,395,2005-10-05,2005-10-05
7692,2548,3878,1994-01-19,1994-01-19
7693,2548,60,1978-12-27,1978-12-27
7694,2549,3007,2001-09-19,2001-09-19
7695,2549,2762,1985-02-22,1985-02-22
7696,2550,55,2004-03-24,2004-03-24
7697,2551,3620,1974-01-19,1974-01-19
7698,2552,297,2020-06-27,2020-06-27
7699,2553,993,2005-02-04,2005-02-04
7700,2553,925,1991-12-22,1991-12-22
7701,2553,336,1996-04-19,1996-04-19
7702,2553,2144,2004-06-14,2004-06-14
7703,2553,2092,2009-03-14,2009-03-14
7704,2554,4140,1975-09-01,1975-09-01
7705,2554,4370,2000-09-16,2000-09-16
7706,2554,3499,1980-04-11,1980-04-11
7707,2555,2836,1978-08-17,1978-08-17
7708,2555,4254,1971-05-31,1971-05-31
7709,2555,957,2018-10-07,2018-10-07
7710,2555,1038,2015-11-02,2015-11-02
7711,2555,4971,1986-04-08,1986-04-08
7712,2556,4955,2017-01-01,2017-01-01
7713,2556,4757,2008-04-04,2008-04-04
7714,2556,715,1977-09-14,1977-09-14
7715,2556,4294,2012-12-29,2012-12-29
7716,2557,4524,2011-03-28,2011-03-28
7717,2557,3153,2004-03-07,2004-03-07
7718,2557,1075,1975-10-25,1975-10-25
7719,2558,4011,2011-06-28,2011-06-28
7720,2558,4259,2019-09-26,2019-09-26
7721,2558,2179,1978-01-22,1978-01-22
7722,2558,3527,1997-09-02,1997-09-02
7723,2558,2439,2000-10-10,2000-10-10
7724,2559,4977,1984-11-17,1984-11-17
7725,2559,4971,2014-11-09,2014-11-09
7726,2559,2944,1970-03-26,1970-03-26
7727,2559,1437,2005-03-09,2005-03-09
7728,2559,3970,1993-08-01,1993-08-01
7729,2560,1639,1976-05-23,1976-05-23
7730,2560,1892,1999-03-26,1999-03-26
7731,2560,2120,2019-08-22,2019-08-22
7732,2561,445,2008-05-25,2008-05-25
7733,2561,3826,1979-10-16,1979-10-16
7734,2562,1817,2021-01-10,2021-01-10
7735,2562,4616,1972-10-24,1972-10-24
7736,2562,4086,1993-01-16,1993-01-16
7737,2562,3654,2007-09-24,2007-09-24
7738,2563,4714,2017-10-19,2017-10-19
7739,2563,2687,1981-11-02,1981-11-02
7740,2563,4413,1991-08-23,1991-08-23
7741,2563,2058,1975-11-23,1975-11-23
7742,2563,3043,1977-01-01,1977-01-01
7743,2564,3909,1977-01-31,1977-01-31
7744,2564,4911,1978-03-24,1978-03-24
7745,2565,4979,2009-11-29,2009-11-29
7746,2565,4069,1988-10-24,1988-10-24
7747,2566,3728,2006-10-01,2006-10-01
7748,2566,16,2001-04-09,2001-04-09
7749,2566,207,1997-08-10,1997-08-10
7750,2566,1538,2012-06-20,2012-06-20
7751,2567,4240,2013-02-25,2013-02-25
7752,2567,1832,1977-07-31,1977-07-31
7753,2567,1309,2016-04-09,2016-04-09
7754,2567,4868,2007-03-27,2007-03-27
7755,2567,3893,1987-06-26,1987-06-26
7756,2568,927,1984-01-18,1984-01-18
7757,2568,3551,2017-04-10,2017-04-10
7758,2568,1530,2016-04-02,2016-04-02
7759,2569,45,2011-10-04,2011-10-04
7760,2569,322,1984-12-03,1984-12-03
7761,2569,869,1996-05-14,1996-05-14
7762,2570,771,2015-08-31,2015-08-31
7763,2570,1265,2013-10-09,2013-10-09
7764,2571,684,1973-08-02,1973-08-02
7765,2571,2971,2013-09-03,2013-09-03
7766,2571,1844,1999-06-03,1999-06-03
7767,2571,3354,2008-12-22,2008-12-22
7768,2571,4971,1990-12-14,1990-12-14
7769,2572,2819,1987-08-29,1987-08-29
7770,2572,2117,2006-03-09,2006-03-09
7771,2572,2291,1975-03-20,1975-03-20
7772,2572,267,2015-08-09,2015-08-09
7773,2572,3412,2014-01-19,2014-01-19
7774,2573,1802,1975-03-19,1975-03-19
7775,2573,3922,1979-12-26,1979-12-26
7776,2573,4836,1987-10-22,1987-10-22
7777,2573,4565,1985-09-23,1985-09-23
7778,2574,249,2002-12-12,2002-12-12
7779,2574,2785,1989-04-23,1989-04-23
7780,2575,2395,2005-08-02,2005-08-02
7781,2575,4532,2009-12-16,2009-12-16
7782,2575,1745,1972-10-19,1972-10-19
7783,2575,3311,1976-09-20,1976-09-20
7784,2575,3478,1999-02-07,1999-02-07
7785,2576,2129,2009-07-29,2009-07-29
7786,2577,3950,1971-07-23,1971-07-23
7787,2577,3519,1970-12-08,1970-12-08
7788,2577,127,2013-03-30,2013-03-30
